nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_S_score,GB_IMD_S_rank,GB_IMD_S_decile
E,E01002913,18.046,10.7,6.2,18.077735829489193,21005.0,6
E,E01030600,17.748,9.6,7.3999999999999995,18.076978765753548,21006.0,6
E,E01009828,16.657,9.700000000000001,9.700000000000001,18.07696381931488,21007.0,6
S,S01011014,18.076700235774496,10.0,9.0,18.076700235774496,21008.0,6
S,S01011153,18.076234364211967,12.0,10.0,18.076234364211967,21009.0,6
E,E01029156,17.511,10.0,7.7,18.074430197836286,21010.0,6
E,E01012242,16.724,8.799999999999999,10.0,18.072006809626917,21011.0,6
E,E01018210,15.994,11.1,10.4,18.071205506387685,21012.0,6
E,E01027136,18.39,9.6,6.0,18.07100943537141,21013.0,6
E,E01019594,16.829,10.9,8.7,18.070303276831574,21014.0,6
E,E01006055,17.973,9.2,7.1,18.070219318913296,21015.0,6
E,E01013267,18.137,8.7,7.000000000000001,18.069812758770976,21016.0,6
E,E01006512,19.654,6.6000000000000005,4.8,18.06977931985078,21017.0,6
E,E01024709,17.55,10.2,7.5,18.06933657759274,21018.0,6
S,S01007942,18.067713136533968,13.0,10.0,18.067713136533968,21019.0,6
E,E01025433,17.276,8.6,8.9,18.06756833104811,21020.0,6
E,E01002221,16.888,12.4,7.8,18.06696043685704,21021.0,6
E,E01007695,17.157,8.9,9.0,18.066232026178128,21022.0,6
E,E01024787,17.824,10.0,7.000000000000001,18.065240189473545,21023.0,6
E,E01030765,16.147,11.4,9.9,18.06487310367934,21024.0,6
E,E01009556,17.5,9.6,7.9,18.064594598827714,21025.0,6
S,S01007496,18.063158144886025,8.0,7.0,18.063158144886025,21026.0,6
W,W01000442,15.5,9.0,5.0,18.062374752013177,21027.0,6
E,E01015049,18.169,9.700000000000001,6.4,18.06189596754725,21028.0,6
E,E01002439,17.002,11.3,8.1,18.06181189794969,21029.0,6
E,E01028349,18.715,6.6000000000000005,6.800000000000001,18.061353050659797,21030.0,6
E,E01020794,16.266,9.5,10.6,18.06099639995925,21031.0,6
E,E01022700,16.089,12.6,9.4,18.05979041640647,21032.0,6
E,E01001935,16.976,11.200000000000001,8.200000000000001,18.059316866744478,21033.0,6
E,E01030658,18.54,8.7,6.1,18.058440272531136,21034.0,6
E,E01004178,17.18,11.899999999999999,7.3999999999999995,18.05785048462386,21035.0,6
E,E01019314,19.713,5.3,5.3,18.057313714843627,21036.0,6
S,S01009326,18.05499834040258,9.0,10.0,18.05499834040258,21037.0,6
E,E01026282,16.452,13.0,8.4,18.054690760734992,21038.0,6
E,E01020115,18.792,8.0,5.8999999999999995,18.05364827264504,21039.0,6
E,E01031967,16.614,12.5,8.3,18.05273286479975,21040.0,6
E,E01033036,16.877,10.6,8.7,18.05256345533216,21041.0,6
E,E01004002,17.58,8.4,8.3,18.050745685543475,21042.0,6
E,E01030312,16.774,12.4,8.0,18.05052688521911,21043.0,6
E,E01002739,17.378,11.4,7.199999999999999,18.047820338681937,21044.0,6
E,E01015202,17.005,11.799999999999999,7.8,18.047769819683857,21045.0,6
S,S01007961,18.047490376674613,4.0,5.0,18.047490376674613,21046.0,6
E,E01004181,16.45,10.8,9.5,18.045971538130726,21047.0,6
E,E01025331,19.486,6.0,5.4,18.04550111786199,21048.0,6
E,E01021597,16.394,12.8,8.6,18.04504669094581,21049.0,6
S,S01012374,18.044802859646605,9.0,8.0,18.044802859646605,21050.0,6
S,S01007409,18.04473287504597,11.0,9.0,18.04473287504597,21051.0,6
E,E01022927,16.51,12.7,8.4,18.04470761820017,21052.0,6
S,S01012312,18.04382355597485,9.0,6.0,18.04382355597485,21053.0,6
E,E01024378,16.068,12.4,9.5,18.042849764507068,21054.0,6
S,S01007207,18.03999462142709,11.0,9.0,18.03999462142709,21055.0,6
E,E01017028,19.422,8.4,4.3,18.039674179652913,21056.0,6
W,W01000955,12.0,12.0,9.0,18.039554721643675,21057.0,6
E,E01012414,17.614,7.8,8.5,18.0391672215226,21058.0,6
E,E01010012,17.305,9.5,8.3,18.039000575958525,21059.0,6
E,E01018186,16.397,10.2,9.9,18.038902555676323,21060.0,6
E,E01029645,17.328,9.4,8.3,18.0385169774006,21061.0,6
S,S01009569,18.03782943920205,13.0,9.0,18.03782943920205,21062.0,6
E,E01009211,18.054,7.5,7.7,18.037518861201512,21063.0,6
E,E01021954,18.182,10.100000000000001,6.1,18.037286608069525,21064.0,6
S,S01006588,18.03705585081325,6.0,6.0,18.03705585081325,21065.0,6
E,E01003642,16.546,12.7,8.3,18.03663536819349,21066.0,6
E,E01028126,17.487,9.5,7.9,18.036186955997255,21067.0,6
E,E01024985,15.606,9.6,11.899999999999999,18.035331374102395,21068.0,6
E,E01023554,17.204,10.299999999999999,8.1,18.0352572112696,21069.0,6
E,E01010200,16.217,13.100000000000001,8.799999999999999,18.034717942360405,21070.0,6
E,E01025231,19.683,5.5,5.2,18.034695304023607,21071.0,6
S,S01012123,18.03426807340948,10.0,10.0,18.03426807340948,21072.0,6
E,E01011607,17.157,10.100000000000001,8.3,18.03414548834147,21073.0,6
E,E01024457,17.039,10.0,8.6,18.03228159922043,21074.0,6
E,E01031600,17.875,9.6,7.000000000000001,18.03150341148702,21075.0,6
E,E01012213,16.595,10.5,9.3,18.031478914029435,21076.0,6
E,E01020127,20.308,4.8,4.2,18.03125707528311,21077.0,6
E,E01024357,18.429,10.2,5.5,18.031222772996166,21078.0,6
E,E01032010,19.18,7.3999999999999995,5.3,18.028685889737044,21079.0,6
W,W01000561,14.2,12.0,6.0,18.028554095912366,21080.0,6
E,E01006304,15.944,9.9,11.0,18.02851235512217,21081.0,6
E,E01011408,17.367,7.8,9.0,18.02755872249323,21082.0,6
S,S01009223,18.025534804117274,10.0,8.0,18.025534804117274,21083.0,6
E,E01022634,17.421,10.7,7.3999999999999995,18.02489892555271,21084.0,6
S,S01007479,18.02473309338455,10.0,9.0,18.02473309338455,21085.0,6
S,S01010977,18.02439365430812,10.0,7.0,18.02439365430812,21086.0,6
E,E01016434,17.841,9.9,6.9,18.024106289257652,21087.0,6
E,E01007225,17.036,8.200000000000001,9.5,18.024089960867226,21088.0,6
E,E01015714,18.029,8.9,7.000000000000001,18.022688546306345,21089.0,6
E,E01007059,16.741,11.200000000000001,8.6,18.0210200881934,21090.0,6
E,E01031445,17.583,9.6,7.6,18.02098615139619,21091.0,6
E,E01021118,17.346,10.2,7.8,18.019089209552686,21092.0,6
E,E01029795,18.096,7.6,7.5,18.016428284470862,21093.0,6
E,E01020308,19.159,8.4,4.8,18.01565499428019,21094.0,6
S,S01008271,18.014942840258897,10.0,11.0,18.014942840258897,21095.0,6
E,E01012310,16.923,10.0,8.799999999999999,18.01429671178958,21096.0,6
E,E01010115,17.808,9.2,7.3,18.014226704555945,21097.0,6
E,E01002293,17.286,11.600000000000001,7.199999999999999,18.013106812560657,21098.0,6
E,E01002682,18.175,9.8,6.2,18.012881346544066,21099.0,6
E,E01026264,17.456,9.700000000000001,7.8,18.012792877280777,21100.0,6
E,E01032198,19.999,6.2,4.1000000000000005,18.01211484346879,21101.0,6
W,W01001432,12.7,12.0,8.0,18.01166543085121,21102.0,6
E,E01011215,17.687,9.3,7.5,18.010687437819286,21103.0,6
E,E01019585,17.411,8.7,8.4,18.01062598585053,21104.0,6
E,E01016467,17.354,10.9,7.3999999999999995,18.009577096842907,21105.0,6
E,E01008308,17.639,9.3,7.6,18.009451673068455,21106.0,6
E,E01019608,16.586,11.4,8.799999999999999,18.009432073153608,21107.0,6
E,E01014070,18.618,8.1,6.1,18.00899860739604,21108.0,6
E,E01022236,16.497,10.2,9.6,18.00848046248461,21109.0,6
E,E01029045,17.118,11.5,7.6,18.008455822895865,21110.0,6
E,E01018399,16.169,10.6,10.100000000000001,18.007338704547983,21111.0,6
E,E01011161,18.966,7.199999999999999,5.800000000000001,18.006026510937854,21112.0,6
E,E01016280,16.993,12.0,7.6,18.00311713672089,21113.0,6
S,S01011313,18.00298891963637,12.0,11.0,18.00298891963637,21114.0,6
S,S01010396,18.002470311643076,13.0,8.0,18.002470311643076,21115.0,6
E,E01018923,18.434,5.7,7.7,18.002441378679286,21116.0,6
S,S01008320,18.00064580462669,9.0,12.0,18.00064580462669,21117.0,6
E,E01007192,15.557,10.6,11.4,18.00058177754468,21118.0,6
E,E01005968,18.52,6.7,7.000000000000001,18.00041435958515,21119.0,6
S,S01007665,17.999365813183747,12.0,8.0,17.999365813183747,21120.0,6
E,E01003941,18.245,10.6,5.6000000000000005,17.99779201503282,21121.0,6
E,E01003274,17.032,12.0,7.5,17.99737189040359,21122.0,6
E,E01026005,17.132,10.2,8.200000000000001,17.99708145682726,21123.0,6
E,E01001471,17.36,11.0,7.3,17.996558770118938,21124.0,6
S,S01007510,17.996499628276137,12.0,9.0,17.996499628276137,21125.0,6
E,E01015005,16.871,10.9,8.4,17.99489244564522,21126.0,6
E,E01006038,17.435,8.9,8.200000000000001,17.9938973471601,21127.0,6
E,E01019933,15.456,10.2,11.799999999999999,17.992928656413206,21128.0,6
S,S01008526,17.992205797204104,12.0,8.0,17.992205797204104,21129.0,6
E,E01027946,16.891,10.6,8.5,17.991430217324158,21130.0,6
E,E01016357,18.197,8.6,6.7,17.9900399895444,21131.0,6
W,W01000475,15.4,9.0,5.0,17.989707505367093,21132.0,6
E,E01018849,17.887,10.299999999999999,6.5,17.989097676083865,21133.0,6
E,E01019451,17.075,10.2,8.3,17.988864681008295,21134.0,6
E,E01003690,18.556,11.0,4.7,17.988353923024675,21135.0,6
E,E01022211,16.098,10.6,10.2,17.988262578178585,21136.0,6
E,E01029091,17.636,8.4,8.0,17.98619420490755,21137.0,6
E,E01007609,16.674,10.5,9.0,17.98476779501208,21138.0,6
E,E01014060,19.409,5.6000000000000005,5.6000000000000005,17.984471437687105,21139.0,6
E,E01021715,17.187,9.700000000000001,8.3,17.984119684529304,21140.0,6
W,W01001672,13.4,12.0,7.0,17.983776140058744,21141.0,6
E,E01017096,18.603,9.2,5.5,17.98294938521522,21142.0,6
S,S01009266,17.981273831160564,9.0,8.0,17.981273831160564,21143.0,6
E,E01007455,16.752,7.199999999999999,10.5,17.980523619300065,21144.0,6
S,S01009718,17.979258785472137,12.0,7.0,17.979258785472137,21145.0,6
E,E01026863,17.359,11.3,7.1,17.978762394193517,21146.0,6
E,E01030748,18.316,9.6,5.8999999999999995,17.977613716754206,21147.0,6
S,S01010738,17.976005403609406,13.0,9.0,17.976005403609406,21148.0,6
E,E01020046,19.413,7.3,4.7,17.975114783760283,21149.0,6
E,E01021678,17.882,7.1,8.1,17.97479331942143,21150.0,6
E,E01026487,18.598,7.8,6.2,17.97450966321661,21151.0,6
E,E01025897,17.403,10.5,7.3999999999999995,17.97428898306347,21152.0,6
E,E01018514,18.339,8.5,6.4,17.973871987827494,21153.0,6
W,W01000716,13.9,9.0,7.0,17.97281884030594,21154.0,6
E,E01021986,16.619,8.7,10.0,17.972237720322205,21155.0,6
E,E01019226,18.524,7.9,6.3,17.971430493334324,21156.0,6
E,E01023874,17.21,10.9,7.6,17.969873508311206,21157.0,6
E,E01003833,16.556,11.899999999999999,8.5,17.969792954304623,21158.0,6
E,E01006901,17.226,6.9,9.6,17.96925167317938,21159.0,6
E,E01023570,16.898,12.6,7.3999999999999995,17.967379859057747,21160.0,6
E,E01032790,17.986,12.3,5.2,17.96441617573328,21161.0,6
E,E01008160,17.625,9.700000000000001,7.3,17.96389928038633,21162.0,6
E,E01023392,16.853,10.6,8.5,17.96195483725871,21163.0,6
E,E01017934,17.245,11.1,7.3999999999999995,17.961677216481824,21164.0,6
E,E01003459,16.068,14.899999999999999,8.0,17.961004354731017,21165.0,6
E,E01027962,16.899,10.2,8.6,17.960336014069103,21166.0,6
E,E01027849,16.675,7.6,10.4,17.95809673769943,21167.0,6
E,E01026902,16.397,12.7,8.4,17.95705714590027,21168.0,6
E,E01004497,16.446,11.899999999999999,8.7,17.95646207425253,21169.0,6
E,E01017511,17.432,8.9,8.1,17.955574049191508,21170.0,6
E,E01016876,16.513,11.799999999999999,8.6,17.954111568859602,21171.0,6
E,E01009848,16.287,10.0,10.0,17.952927460992044,21172.0,6
E,E01024703,17.868,9.2,7.000000000000001,17.95277789550586,21173.0,6
S,S01009462,17.951913664602316,10.0,7.0,17.951913664602316,21174.0,6
E,E01029696,19.717,5.1,5.1,17.95177587751806,21175.0,6
E,E01020223,16.651,11.0,8.7,17.950558351438307,21176.0,6
E,E01015191,16.384,13.700000000000001,7.9,17.9502315936151,21177.0,6
E,E01010870,17.77,9.6,7.000000000000001,17.950058282358793,21178.0,6
E,E01023606,16.132,12.4,9.1,17.948507332763604,21179.0,6
E,E01026629,16.955,9.700000000000001,8.7,17.948149909667606,21180.0,6
E,E01026438,18.586,7.3,6.4,17.945574436135097,21181.0,6
E,E01026649,17.446,8.0,8.5,17.945502935270415,21182.0,6
E,E01031132,17.411,10.7,7.199999999999999,17.945149658029692,21183.0,6
E,E01014338,17.485,9.6,7.6,17.94497069754318,21184.0,6
E,E01003650,16.216,13.4,8.4,17.944928977876554,21185.0,6
E,E01018444,19.052,6.1,6.0,17.943162976650427,21186.0,6
E,E01021275,16.675,8.5,9.9,17.94303090789174,21187.0,6
S,S01011674,17.941082726102675,9.0,7.0,17.941082726102675,21188.0,6
S,S01007509,17.941052384215194,9.0,7.0,17.941052384215194,21189.0,6
S,S01007821,17.939276889716925,8.0,10.0,17.939276889716925,21190.0,6
E,E01000430,16.489,12.8,8.1,17.938753669713375,21191.0,6
W,W01000089,15.5,8.0,5.0,17.93761024101877,21192.0,6
E,E01008177,16.964,9.8,8.6,17.93745858663301,21193.0,6
E,E01023518,16.238,11.3,9.4,17.93715345068458,21194.0,6
E,E01024692,16.254,12.2,8.9,17.934498307220238,21195.0,6
E,E01029016,19.902,4.8,4.8,17.932313674995928,21196.0,6
W,W01001515,13.5,11.0,7.0,17.93167887571042,21197.0,6
E,E01031831,16.817,9.6,9.0,17.93077266261738,21198.0,6
E,E01000746,17.48,11.5,6.6000000000000005,17.929284658621988,21199.0,6
E,E01025128,19.207,8.5,4.3999999999999995,17.927225836369868,21200.0,6
E,E01015402,17.494,7.3,8.7,17.926459861623485,21201.0,6
E,E01020119,18.54,6.800000000000001,6.7,17.92626279485318,21202.0,6
E,E01014335,18.051,6.9,7.7,17.925248096453217,21203.0,6
E,E01027139,17.177,9.2,8.4,17.92073949896149,21204.0,6
E,E01000979,17.568,9.5,7.3999999999999995,17.91903458421439,21205.0,6
E,E01023026,20.258,3.8,4.5,17.91722296153293,21206.0,6
E,E01008960,18.062,6.800000000000001,7.7,17.915456483137785,21207.0,6
E,E01026349,15.9,12.8,9.3,17.913840810049425,21208.0,6
E,E01015220,16.516,9.6,9.6,17.91327439145842,21209.0,6
E,E01013551,19.494,7.6,4.2,17.912934292506876,21210.0,6
E,E01017279,17.835,10.100000000000001,6.5,17.91211502511501,21211.0,6
E,E01012810,16.787,11.0,8.3,17.912064008239913,21212.0,6
E,E01005060,16.51,10.6,9.1,17.91187851444846,21213.0,6
E,E01026018,17.89,7.9,7.5,17.911612578329713,21214.0,6
E,E01021087,18.567,6.800000000000001,6.6000000000000005,17.91120953377837,21215.0,6
E,E01014079,17.719,9.8,6.9,17.911150845713134,21216.0,6
W,W01000074,13.3,12.0,7.0,17.91110889341266,21217.0,6
E,E01030371,15.855,11.200000000000001,10.2,17.909719040397903,21218.0,6
E,E01015039,18.321,9.4,5.800000000000001,17.90884784160432,21219.0,6
E,E01016556,16.107,11.700000000000001,9.4,17.90883679695436,21220.0,6
E,E01015331,17.713,10.2,6.7,17.907800090481892,21221.0,6
E,E01017809,16.322,9.6,10.0,17.906779996662177,21222.0,6
E,E01012552,16.433,10.7,9.2,17.906472340876793,21223.0,6
E,E01010469,17.179,9.700000000000001,8.1,17.9059217527992,21224.0,6
E,E01000632,18.641,9.6,5.0,17.905739134590547,21225.0,6
W,W01000579,14.2,11.0,6.0,17.903789584917952,21226.0,6
E,E01013838,17.528,8.799999999999999,7.8,17.903725324237467,21227.0,6
E,E01018959,17.762,8.0,7.7,17.902643636317837,21228.0,6
E,E01011076,16.877,8.6,9.3,17.902062017477718,21229.0,6
E,E01000140,16.817,11.799999999999999,7.8,17.901944255149512,21230.0,6
S,S01009268,17.90164040674202,10.0,7.0,17.90164040674202,21231.0,6
E,E01004998,17.412,7.7,8.6,17.900154640540553,21232.0,6
E,E01026760,16.914,10.2,8.4,17.899978443957565,21233.0,6
E,E01000142,16.669,12.6,7.7,17.897740793606214,21234.0,6
E,E01033208,18.819,8.6,5.1,17.89656471267465,21235.0,6
S,S01007638,17.896158893707202,12.0,9.0,17.896158893707202,21236.0,6
S,S01007558,17.895622580310178,6.0,6.0,17.895622580310178,21237.0,6
E,E01018798,16.978,9.5,8.6,17.893346056653982,21238.0,6
S,S01010035,17.891250593389465,6.0,5.0,17.891250593389465,21239.0,6
E,E01005114,17.23,9.6,8.0,17.89116056106292,21240.0,6
E,E01011941,16.252,10.4,9.700000000000001,17.891086042484275,21241.0,6
S,S01008676,17.88523101593003,7.0,7.0,17.88523101593003,21242.0,6
E,E01025479,18.096,5.8999999999999995,8.0,17.884902432866664,21243.0,6
E,E01026686,16.541,9.9,9.3,17.87964908656172,21244.0,6
E,E01020148,18.011,7.8,7.199999999999999,17.879155550787154,21245.0,6
E,E01012937,16.418,11.0,9.0,17.87781661440094,21246.0,6
E,E01029673,16.767,10.7,8.4,17.87757506406048,21247.0,6
E,E01020397,18.377,8.200000000000001,6.2,17.87638289880506,21248.0,6
E,E01020484,15.902,11.799999999999999,9.700000000000001,17.876137721194336,21249.0,6
S,S01010369,17.876129292644915,12.0,10.0,17.876129292644915,21250.0,6
E,E01031611,20.055,5.4,4.0,17.872964269979406,21251.0,6
S,S01009032,17.871482697821957,12.0,7.0,17.871482697821957,21252.0,6
E,E01021838,17.013,11.0,7.7,17.871387187164427,21253.0,6
S,S01007351,17.871111846327274,9.0,11.0,17.871111846327274,21254.0,6
E,E01032472,20.081,4.1000000000000005,4.6,17.870897918668305,21255.0,6
S,S01009954,17.870819953356218,16.0,7.0,17.870819953356218,21256.0,6
S,S01012699,17.868520356118736,9.0,8.0,17.868520356118736,21257.0,6
E,E01029915,17.132,9.3,8.3,17.8681621095181,21258.0,6
E,E01024460,15.935,12.4,9.3,17.867693345719555,21259.0,6
E,E01004484,18.333,10.100000000000001,5.3,17.866442106201163,21260.0,6
E,E01017965,17.381,10.2,7.3,17.866256114532693,21261.0,6
E,E01002788,16.985,9.9,8.3,17.8640826897975,21262.0,6
S,S01011336,17.863736598370334,11.0,9.0,17.863736598370334,21263.0,6
E,E01023762,16.983,10.100000000000001,8.200000000000001,17.863182980078342,21264.0,6
E,E01025607,17.358,8.9,8.0,17.862178330574306,21265.0,6
E,E01013173,16.009,9.5,10.6,17.86164975056922,21266.0,6
E,E01023322,17.677,10.100000000000001,6.7,17.86155208603287,21267.0,6
E,E01018973,17.072,10.299999999999999,7.9,17.860876460378545,21268.0,6
E,E01014018,20.153,5.7,3.5999999999999996,17.859966427245013,21269.0,6
W,W01000721,13.4,11.0,7.0,17.859011629064337,21270.0,6
E,E01015363,16.353,9.6,9.8,17.858833112893986,21271.0,6
E,E01031574,17.163,10.100000000000001,7.8,17.858818024324155,21272.0,6
E,E01020422,14.808,12.0,11.899999999999999,17.856123436963564,21273.0,6
E,E01017791,16.442,9.6,9.6,17.85587496712043,21274.0,6
E,E01002117,16.338,12.0,8.6,17.8550176073322,21275.0,6
E,E01001498,17.405,12.0,6.3,17.85474048443233,21276.0,6
S,S01013480,17.85425222745037,8.0,9.0,17.85425222745037,21277.0,6
E,E01027057,16.51,9.3,9.6,17.853648503550207,21278.0,6
E,E01009531,16.825,10.9,8.1,17.85122283957045,21279.0,6
E,E01033317,17.031,10.8,7.7,17.84870128894772,21280.0,6
S,S01009033,17.84830997113742,13.0,7.0,17.84830997113742,21281.0,6
E,E01029522,16.169,11.3,9.3,17.84763607154968,21282.0,6
E,E01004046,17.334,10.100000000000001,7.3999999999999995,17.847472057501836,21283.0,6
S,S01009077,17.845613749595255,11.0,9.0,17.845613749595255,21284.0,6
E,E01003311,17.357,9.4,7.7,17.84503358072264,21285.0,6
E,E01001741,17.772,10.0,6.5,17.844923987461588,21286.0,6
E,E01028323,16.753,9.4,9.0,17.844481996891012,21287.0,6
W,W01001861,15.2,9.0,5.0,17.84437301207492,21288.0,6
E,E01017159,19.503,6.4,4.6,17.84401295857403,21289.0,6
S,S01011260,17.840961596516006,12.0,12.0,17.840961596516006,21290.0,6
E,E01027584,16.44,10.5,9.1,17.839257801519825,21291.0,6
E,E01000636,18.16,9.700000000000001,5.800000000000001,17.838937190803836,21292.0,6
W,W01000548,13.2,12.0,7.0,17.838441646766572,21293.0,6
E,E01014447,17.518,7.7,8.200000000000001,17.838390260448385,21294.0,6
E,E01030725,18.465,8.4,5.800000000000001,17.83730441692959,21295.0,6
E,E01019021,15.965,12.1,9.3,17.835991502083875,21296.0,6
E,E01025401,17.744,7.9,7.6,17.83436135972587,21297.0,6
E,E01020685,16.647,9.4,9.2,17.834253788424757,21298.0,6
S,S01010519,17.832861681733252,7.0,5.0,17.832861681733252,21299.0,6
S,S01009909,17.832837998110215,9.0,10.0,17.832837998110215,21300.0,6
E,E01004532,16.141,13.3,8.3,17.832433631186404,21301.0,6
E,E01004930,17.017,8.6,8.799999999999999,17.830674051585945,21302.0,6
E,E01029133,17.64,8.7,7.3999999999999995,17.82829099134757,21303.0,6
E,E01020959,16.841,10.9,8.0,17.827637231634586,21304.0,6
E,E01024472,17.467,10.4,6.9,17.82562629686431,21305.0,6
E,E01031266,17.703,9.4,6.9,17.825444318663838,21306.0,6
E,E01016812,17.216,9.1,8.1,17.82467770390928,21307.0,6
E,E01004925,16.821,8.6,9.2,17.822628320996785,21308.0,6
E,E01008268,15.907,10.299999999999999,10.299999999999999,17.821134423704617,21309.0,6
S,S01007039,17.820318405696774,10.0,9.0,17.820318405696774,21310.0,6
E,E01032360,15.759,12.1,9.700000000000001,17.82018909253012,21311.0,6
E,E01024205,15.502,12.2,10.2,17.819147874712638,21312.0,6
E,E01024756,17.715,9.700000000000001,6.7,17.81773162539238,21313.0,6
E,E01024356,18.562,6.9,6.3,17.817666271634916,21314.0,6
S,S01008691,17.81699854280952,10.0,9.0,17.81699854280952,21315.0,6
E,E01026737,18.628,7.3999999999999995,5.8999999999999995,17.8164949765668,21316.0,6
E,E01032741,18.737,8.3,5.2,17.813984358914745,21317.0,6
E,E01021930,16.339,9.8,9.6,17.8126290941381,21318.0,6
S,S01012329,17.80959175103653,7.0,8.0,17.80959175103653,21319.0,6
E,E01033350,18.99,7.000000000000001,5.3,17.808013148703836,21320.0,6
W,W01000047,13.5,10.0,7.0,17.80691436471601,21321.0,6
E,E01018834,16.277,11.4,8.9,17.80574698742691,21322.0,6
E,E01017300,17.183,10.9,7.199999999999999,17.80494529798995,21323.0,6
S,S01007371,17.804363821769652,10.0,10.0,17.804363821769652,21324.0,6
E,E01000892,15.799,14.2,8.5,17.804063440744137,21325.0,6
E,E01019660,16.511,10.0,9.1,17.802710421286005,21326.0,6
E,E01028451,17.172,11.899999999999999,6.7,17.79967108149769,21327.0,6
S,S01010463,17.798825273410475,13.0,9.0,17.798825273410475,21328.0,6
E,E01032636,15.601,9.700000000000001,11.200000000000001,17.797802934842093,21329.0,6
S,S01007947,17.79547381756773,9.0,11.0,17.79547381756773,21330.0,6
E,E01007703,17.037,9.5,8.200000000000001,17.795125285428224,21331.0,6
W,W01001040,12.4,12.0,8.0,17.793663690912954,21332.0,6
E,E01032911,21.187,4.3,1.9,17.793534586966466,21333.0,6
