lsoa,pop
E01018612,"1,228"
E01018613,"1,544"
E01018614,"1,829"
E01018615,"1,089"
E01018616,"1,617"
E01018617,"1,372"
E01018618,"1,558"
E01018619,"1,456"
E01018620,"1,391"
E01018621,"1,295"
E01018622,"1,384"
E01018623,"1,322"
E01018624,"1,956"
E01018625,"1,450"
E01018626,"2,327"
E01018627,"1,539"
E01018628,"1,553"
E01018629,"1,748"
E01018630,"1,269"
E01018631,"1,392"
E01018632,"1,551"
E01018633,"1,508"
E01018634,"1,778"
E01018635,"1,297"
E01018636,"1,370"
E01018637,"1,787"
E01018638,"1,539"
E01018639,"1,448"
E01018640,"1,267"
E01018641,"1,322"
E01018642,"1,371"
E01018643,"1,892"
E01018644,"1,385"
E01018645,"1,767"
E01018646,"1,708"
E01018647,"1,508"
E01018648,"2,127"
E01018649,"1,417"
E01018650,"1,749"
E01018651,"1,631"
E01018652,"1,678"
E01018653,"2,162"
E01018654,"2,271"
E01018655,"1,526"
E01018656,"1,546"
E01018657,"1,135"
E01018658,"1,213"
E01018659,"1,239"
E01018660,919
E01018661,"1,283"
E01018662,"1,143"
E01018663,"1,557"
E01018664,"1,327"
E01018665,"1,133"
E01018666,"1,740"
E01018667,"1,652"
E01018668,"1,723"
E01018669,"2,455"
E01018670,"2,289"
E01033372,"1,138"
E01033373,"1,397"
E01033375,"1,714"
E01033376,"1,405"
E01033378,"1,578"
E01018308,"1,997"
E01018309,"1,596"
E01018310,"1,549"
E01018311,"1,453"
E01018312,"1,475"
E01018313,"1,299"
E01018314,"1,599"
E01018315,"1,174"
E01018316,"1,462"
E01018317,"1,579"
E01018319,"2,013"
E01018320,"1,440"
E01018321,"1,294"
E01018322,"1,154"
E01018323,"1,504"
E01018324,"1,341"
E01018325,"1,504"
E01018326,"2,551"
E01018327,"2,386"
E01018328,"1,555"
E01018329,"2,631"
E01018330,"1,612"
E01018331,"1,583"
E01018332,"1,084"
E01018333,"1,383"
E01018334,"1,507"
E01018335,"2,146"
E01018336,"1,201"
E01018337,"1,264"
E01018338,"1,772"
E01018339,"2,398"
E01018340,"1,431"
E01018341,"1,109"
E01018342,"1,493"
E01018343,"1,533"
E01018344,"1,897"
E01018345,"1,321"
E01018346,"1,355"
E01018347,"1,342"
E01018348,"3,876"
E01018349,"1,716"
E01018350,"2,124"
E01018351,"1,442"
E01018352,"1,757"
E01018353,"1,569"
E01018354,"1,684"
E01018355,"1,323"
E01018356,"1,572"
E01018357,"1,702"
E01018358,"1,343"
E01018359,"1,029"
E01018360,"2,181"
E01018361,"1,568"
E01018362,"1,608"
E01018363,999
E01018364,"1,606"
E01018365,"2,041"
E01018366,"1,514"
E01018367,"2,082"
E01018368,"1,464"
E01018369,"1,699"
E01018370,"1,540"
E01018371,"1,969"
E01018372,"2,197"
E01018373,"2,099"
E01018374,"1,946"
E01018375,"1,809"
E01018376,"1,732"
E01018377,"2,165"
E01018378,"1,267"
E01018379,"1,246"
E01018380,"1,105"
E01018381,"1,145"
E01018382,"1,502"
E01018383,"1,456"
E01018384,"1,365"
E01018385,"1,947"
E01018518,"1,520"
E01018519,"1,475"
E01018520,"1,494"
E01018521,"1,207"
E01018522,"1,391"
E01018523,"1,381"
E01018524,"1,442"
E01018525,"1,460"
E01018526,"1,578"
E01018527,"1,541"
E01018528,"1,422"
E01018529,"1,398"
E01018530,"1,452"
E01018531,"1,611"
E01018532,"1,815"
E01018533,"1,430"
E01018534,"2,583"
E01018535,"1,630"
E01018536,"1,742"
E01018537,"1,996"
E01018538,"1,220"
E01018539,"1,061"
E01018540,"1,333"
E01018541,"1,330"
E01018542,"1,356"
E01018543,"1,291"
E01018544,"1,397"
E01018545,"1,834"
E01018546,"1,449"
E01018547,"1,357"
E01018548,"1,852"
E01018549,"1,367"
E01018550,"1,087"
E01018551,"1,515"
E01018552,"2,190"
E01018553,"1,690"
E01018554,"2,162"
E01018555,"1,118"
E01018556,"1,361"
E01018557,"1,389"
E01018558,"1,222"
E01018559,"1,078"
E01018560,"1,113"
E01018561,"1,172"
E01018562,"1,298"
E01018563,"2,979"
E01018564,"2,264"
E01018565,"1,492"
E01018566,"1,198"
E01018567,"1,351"
E01018568,"1,510"
E01018569,"1,228"
E01018570,"1,305"
E01018571,"1,304"
E01018671,"1,202"
E01018672,"1,627"
E01018673,"1,154"
E01018674,"1,512"
E01018675,"1,995"
E01018676,"1,750"
E01018677,"1,494"
E01018678,"1,227"
E01018679,"2,093"
E01018680,"1,687"
E01018681,"1,582"
E01018682,"1,086"
E01018683,"1,633"
E01018684,"2,303"
E01018685,"1,365"
E01018686,"1,452"
E01018687,"1,303"
E01018688,"1,559"
E01018689,"1,398"
E01018690,"2,094"
E01018691,"1,650"
E01018692,"1,923"
E01018693,"1,860"
E01018694,"2,012"
E01018695,"1,767"
E01018696,"1,485"
E01018697,"1,752"
E01018698,"1,984"
E01018699,"1,566"
E01018700,"1,933"
E01018701,"1,449"
E01018702,"1,453"
E01018703,"1,792"
E01018704,"1,445"
E01018705,"1,437"
E01018706,"1,815"
E01018707,"1,680"
E01018708,"2,038"
E01018709,"1,450"
E01018710,"1,429"
E01018711,"1,508"
E01018712,"1,486"
E01018713,"4,800"
E01018714,"2,119"
E01018715,"1,751"
E01018716,"1,583"
E01018717,"1,753"
E01018718,"1,672"
E01018719,"1,396"
E01018720,"1,545"
E01018721,"2,223"
E01018722,"2,382"
E01018723,"1,275"
E01018724,"1,717"
E01018725,"1,371"
E01018726,"1,554"
E01018727,"1,582"
E01018728,"1,547"
E01018729,"1,544"
E01018730,"1,337"
E01018731,"1,706"
E01018732,"1,366"
E01018733,"1,271"
E01018734,"1,247"
E01018735,"1,274"
E01018736,"1,656"
E01018737,"1,846"
E01018738,"1,621"
E01018739,"1,720"
E01018740,"1,502"
E01018741,"1,222"
E01018742,"2,006"
E01018743,"1,375"
E01018744,"1,615"
E01018745,"1,543"
E01018746,"1,792"
E01018747,"1,568"
E01018748,"1,391"
E01018749,"2,605"
E01032930,"2,225"
E01032931,"1,122"
E01028826,"1,591"
E01028827,"1,465"
E01028828,"1,714"
E01028829,"1,300"
E01028830,"1,437"
E01028831,"1,604"
E01028832,"1,639"
E01028833,"1,503"
E01028834,"1,619"
E01028835,"1,597"
E01028836,"1,500"
E01028837,"1,422"
E01028838,"1,644"
E01028839,"1,322"
E01028840,"1,266"
E01028841,"1,509"
E01028842,"1,677"
E01028843,"1,859"
E01028844,"2,007"
E01028845,"1,907"
E01028846,"1,813"
E01028847,"1,403"
E01028848,"1,727"
E01028849,"2,031"
E01028850,"2,679"
E01028851,"1,703"
E01028852,"1,673"
E01028853,"1,480"
E01028854,"1,470"
E01028855,"2,285"
E01028856,"1,508"
E01028857,"2,652"
E01028858,"2,254"
E01028859,"1,658"
E01028860,"2,245"
E01028861,"1,436"
E01028862,"1,744"
E01028863,"1,392"
E01028864,"1,465"
E01028865,"1,630"
E01028866,"1,461"
E01028867,"1,808"
E01028868,"1,493"
E01028869,"1,674"
E01028870,"1,556"
E01028871,"1,302"
E01028872,"1,783"
E01028873,"2,105"
E01028874,"1,380"
E01028875,"2,578"
E01028876,"1,770"
E01028877,"1,340"
E01028878,"1,568"
E01028879,"1,586"
E01028880,"1,772"
E01028881,"1,243"
E01028882,"1,783"
E01028883,"1,856"
E01028884,"1,490"
E01028885,"3,300"
E01028886,"1,843"
E01028887,"1,650"
E01028888,"1,746"
E01028889,"1,411"
E01028890,"1,439"
E01028891,"1,654"
E01028892,"1,746"
E01028893,"1,597"
E01028894,"1,433"
E01028895,"1,830"
E01028896,"2,241"
E01028897,"1,595"
E01028898,"1,451"
E01028899,"1,841"
E01028902,"1,258"
E01028903,"1,233"
E01028904,"1,634"
E01028905,"1,993"
E01028906,"1,298"
E01028907,"1,875"
E01028908,"1,779"
E01028909,"1,550"
E01028910,"1,422"
E01028911,"1,263"
E01028912,"1,416"
E01028913,"1,639"
E01028914,"1,084"
E01028915,"1,592"
E01028916,"1,553"
E01028917,"1,548"
E01028918,"1,451"
E01028919,"1,302"
E01028920,"1,278"
E01028921,"1,730"
E01028922,"1,223"
E01028923,"1,592"
E01028924,"1,902"
E01028925,"1,537"
E01028926,"1,387"
E01028927,"1,186"
E01028928,"1,571"
E01028929,"1,433"
E01028930,"1,849"
E01028931,"2,348"
E01028932,"2,731"
E01028933,"1,577"
E01028934,"1,599"
E01028935,"1,523"
E01028936,"2,231"
E01028937,"1,484"
E01028938,"1,695"
E01028939,"1,556"
E01028940,"1,612"
E01028941,"2,892"
E01028942,"1,613"
E01028943,"2,203"
E01028944,"2,131"
E01028945,"2,033"
E01028946,"2,381"
E01028947,"1,407"
E01028948,"1,398"
E01028949,"1,550"
E01028950,"2,544"
E01028951,"1,932"
E01028952,"1,659"
E01028953,"1,662"
E01028954,"1,256"
E01028955,"1,192"
E01028956,"1,420"
E01028957,"1,699"
E01028958,"1,826"
E01028959,"2,975"
E01028960,"1,324"
E01028961,"1,922"
E01028962,"1,666"
E01028963,"1,688"
E01028964,"1,813"
E01028965,"1,397"
E01028966,"1,270"
E01028967,"1,573"
E01028968,"1,408"
E01028969,"1,538"
E01028970,"1,439"
E01028971,"2,210"
E01028972,"1,833"
E01028973,"2,065"
E01028974,"1,896"
E01028975,"1,962"
E01028976,"1,776"
E01028977,"2,003"
E01028978,"1,565"
E01028979,"1,247"
E01028980,"2,166"
E01028981,"1,770"
E01028982,"1,589"
E01028983,"2,159"
E01028984,"1,327"
E01028985,"1,247"
E01028986,"1,849"
E01028987,"2,503"
E01028988,"1,726"
E01028989,"1,636"
E01028990,"1,155"
E01028991,"1,349"
E01028992,"1,562"
E01028993,"1,510"
E01028994,"1,418"
E01028995,"1,486"
E01028996,"1,389"
E01028997,"2,378"
E01028998,"2,456"
E01028999,"1,558"
E01029000,"1,106"
E01029001,"2,178"
E01029002,"1,404"
E01029003,"2,216"
E01029004,931
E01029005,"1,248"
E01029006,"1,604"
E01029007,"1,156"
E01029009,"1,152"
E01029010,"1,299"
E01029011,"1,475"
E01029012,"1,945"
E01029013,"1,795"
E01029014,"1,178"
E01029015,"1,416"
E01029016,"1,456"
E01033526,"1,071"
E01033527,"1,286"
E01033528,"2,496"
E01033529,"1,065"
E01033530,"1,969"
E01018750,"2,252"
E01018751,"1,540"
E01018752,"2,137"
E01018753,"1,717"
E01018754,"1,662"
E01018755,"1,473"
E01018756,"1,604"
E01018757,"2,125"
E01018758,"2,715"
E01018759,"1,534"
E01018760,"1,325"
E01018761,"1,527"
E01018762,"1,126"
E01018763,"1,098"
E01018764,"1,486"
E01018765,"1,510"
E01018766,"1,812"
E01018767,"1,531"
E01018768,"2,064"
E01018769,"2,317"
E01018770,"1,264"
E01018771,"1,309"
E01018772,"1,751"
E01018773,"1,550"
E01018774,"1,655"
E01018775,"1,320"
E01018776,999
E01018777,"2,057"
E01018778,"1,755"
E01018779,"2,419"
E01018780,"2,286"
E01018781,"1,704"
E01018782,"1,449"
E01018783,"1,596"
E01018784,"1,503"
E01018785,"1,992"
E01018786,"1,262"
E01018787,"1,699"
E01018788,"1,441"
E01018789,"1,392"
E01018790,"1,265"
E01018791,"1,217"
E01018792,"2,878"
E01018793,"1,617"
E01018794,"1,510"
E01018795,"1,220"
E01018796,"1,173"
E01018797,"1,119"
E01018798,"1,490"
E01018799,"1,122"
E01018800,"1,483"
E01018803,"1,840"
E01018804,"2,092"
E01018805,"1,432"
E01018806,"1,636"
E01018807,"1,401"
E01018808,"1,540"
E01018809,"2,143"
E01018810,"1,376"
E01018811,"1,694"
E01018812,"1,729"
E01018813,"1,584"
E01018814,"1,395"
E01018815,"2,288"
E01018816,"1,648"
E01018817,"2,050"
E01018818,"1,695"
E01018819,"1,503"
E01018820,"1,883"
E01018821,"1,764"
E01018822,"1,337"
E01018823,"1,539"
E01018824,"2,778"
E01018825,"1,689"
E01018826,"2,390"
E01018827,"1,651"
E01018828,"1,479"
E01018829,"1,413"
E01018830,"1,631"
E01018831,"1,459"
E01018832,"1,378"
E01018833,"1,680"
E01018834,"2,016"
E01018835,"2,039"
E01018836,"1,677"
E01018837,"2,607"
E01018838,"1,614"
E01018839,"1,107"
E01018840,"1,702"
E01018841,"1,496"
E01018842,"1,569"
E01018843,"1,482"
E01018844,"1,206"
E01018845,"1,755"
E01018846,"1,400"
E01018847,"1,742"
E01018848,"1,715"
E01018849,"1,766"
E01018850,"1,373"
E01018851,"1,350"
E01018852,"2,941"
E01018853,"2,745"
E01018854,"1,450"
E01018855,"3,625"
E01018856,"1,330"
E01018857,"1,273"
E01018858,"1,423"
E01018859,"1,793"
E01018860,"1,932"
E01018861,"1,565"
E01018862,"1,398"
E01018863,"1,722"
E01018864,"1,858"
E01018865,"2,000"
E01018866,"2,018"
E01018867,"2,760"
E01018868,"1,793"
E01018869,"1,742"
E01018870,"1,287"
E01018871,"1,559"
E01018872,"1,533"
E01018873,"1,229"
E01018874,"1,240"
E01018875,"1,313"
E01018876,"1,327"
E01018877,"1,464"
E01018878,"1,626"
E01018879,"1,961"
E01018880,"2,318"
E01018881,"2,061"
E01018882,"1,444"
E01018883,"1,695"
E01018884,"1,642"
E01018885,"1,498"
E01018886,"1,745"
E01018887,"1,710"
E01018888,"2,427"
E01018889,"1,323"
E01018890,"1,554"
E01018891,"1,268"
E01018892,"1,591"
E01018893,"1,385"
E01018894,"2,026"
E01018895,"1,910"
E01018896,"1,394"
E01018897,"2,037"
E01018898,"1,306"
E01018899,"3,717"
E01018900,"1,656"
E01018901,"1,842"
E01018902,"1,198"
E01018903,"2,039"
E01018904,"2,250"
E01018905,"1,508"
E01018906,"1,180"
E01018907,"1,280"
E01018908,"1,910"
E01018909,"1,614"
E01018910,"2,145"
E01018911,"1,752"
E01018912,"1,760"
E01018913,"1,932"
E01018914,"2,086"
E01018915,"2,303"
E01018916,"1,416"
E01018917,"1,362"
E01018918,"1,866"
E01018919,"1,451"
E01018920,"2,082"
E01018921,"2,289"
E01018922,"2,590"
E01018923,"1,355"
E01018924,"1,352"
E01018925,"2,220"
E01018926,"2,412"
E01018927,"1,838"
E01018928,"1,842"
E01018929,"1,505"
E01018930,"1,667"
E01018931,"1,146"
E01018932,"1,786"
E01018933,"1,713"
E01018934,"2,320"
E01018935,"2,623"
E01018936,"1,649"
E01018937,"2,070"
E01018938,"1,668"
E01018940,"1,650"
E01018941,"1,700"
E01018942,"1,546"
E01018943,"2,432"
E01018944,"1,177"
E01018945,"1,298"
E01018946,"1,566"
E01018947,"4,076"
E01018948,"1,760"
E01018949,"1,470"
E01018950,"2,046"
E01018951,"2,353"
E01018952,"1,187"
E01018953,"1,260"
E01018954,"1,551"
E01018955,"1,768"
E01018956,"1,170"
E01018957,"1,415"
E01018958,"1,212"
E01018959,"1,458"
E01018960,"2,272"
E01018961,"1,550"
E01018962,"2,128"
E01018965,"2,654"
E01018966,"1,128"
E01018967,"1,310"
E01018968,"2,580"
E01018969,"2,296"
E01018970,"1,552"
E01018971,"2,036"
E01018972,"1,985"
E01018973,"1,527"
E01018974,"2,773"
E01018975,"2,181"
E01018976,"2,076"
E01018977,"1,450"
E01018978,"1,624"
E01018979,"1,491"
E01018980,"1,706"
E01018981,"2,159"
E01018982,"2,182"
E01018983,"1,575"
E01018984,"2,604"
E01018985,"2,465"
E01018986,"1,546"
E01018987,"2,093"
E01018988,"1,656"
E01018989,"1,827"
E01018990,"1,863"
E01018991,"1,523"
E01018992,"1,825"
E01018993,"1,607"
E01018994,"1,696"
E01018995,"2,113"
E01018996,"1,546"
E01018997,"1,516"
E01018998,"1,391"
E01018999,"1,565"
E01019000,"1,361"
E01019001,"1,582"
E01019002,"1,289"
E01019003,"1,748"
E01019004,"1,531"
E01019005,"2,171"
E01019006,"1,640"
E01019007,"2,381"
E01019008,"1,309"
E01019009,"1,530"
E01019010,"1,200"
E01019011,"1,512"
E01019012,"1,405"
E01019013,"2,273"
E01019014,"1,432"
E01019015,"1,448"
E01019016,"1,961"
E01019017,"2,749"
E01019018,"1,557"
E01019019,"1,726"
E01019020,"1,499"
E01019021,"1,412"
E01019022,"1,859"
E01019023,"1,913"
E01019024,"1,474"
E01019025,"1,687"
E01019026,"1,535"
E01019027,"1,361"
E01019028,"2,285"
E01019029,"1,490"
E01019030,"1,976"
E01019031,"1,652"
E01019032,"1,377"
E01019033,"1,445"
E01019034,"1,533"
E01019035,"1,654"
E01019036,"1,892"
E01019037,"1,475"
E01019038,"1,112"
E01019039,"1,377"
E01019040,"1,288"
E01019041,"1,970"
E01019042,"1,834"
E01019043,"2,010"
E01019044,"1,469"
E01019045,"2,785"
E01019046,"1,420"
E01019047,"1,618"
E01019048,"1,873"
E01019049,"3,447"
E01019050,"1,805"
E01019051,"1,661"
E01019052,"2,089"
E01019053,"2,179"
E01019054,"2,091"
E01019055,"1,534"
E01019056,"1,527"
E01019057,"1,918"
E01019058,"2,192"
E01019059,"1,473"
E01019060,"1,623"
E01019061,"1,913"
E01019062,"2,083"
E01019063,"2,134"
E01019064,"2,251"
E01019065,"1,428"
E01019066,"1,417"
E01019067,"1,250"
E01019068,"1,586"
E01019069,"1,314"
E01019070,"2,207"
E01019071,"1,770"
E01019072,"1,527"
E01019073,"1,598"
E01019074,"2,020"
E01019075,"1,890"
E01019076,"2,088"
E01033289,"2,150"
E01033291,"1,724"
E01033292,"1,688"
E01033294,"2,335"
E01019077,"2,224"
E01031841,"1,875"
E01031842,"1,826"
E01031843,"1,866"
E01031844,"2,702"
E01031845,"1,581"
E01031846,"1,569"
E01031847,"1,925"
E01031848,"2,207"
E01031849,"1,695"
E01031850,"1,966"
E01031851,"1,495"
E01031852,"1,914"
E01031853,"1,475"
E01031854,"1,775"
E01031855,"1,444"
E01031856,"1,562"
E01031857,"1,556"
E01031858,"2,024"
E01031859,"1,574"
E01031860,"1,430"
E01031861,"2,640"
E01031862,"1,433"
E01031863,"1,057"
E01031864,"1,269"
E01031865,"2,134"
E01031866,"1,557"
E01031867,"1,846"
E01031868,"1,688"
E01031869,"1,870"
E01031870,"1,937"
E01031871,"1,623"
E01031872,"1,623"
E01031873,"1,936"
E01031874,"1,545"
E01031876,"1,486"
E01031877,"1,903"
E01031878,"3,395"
E01031879,"2,473"
E01031880,"4,785"
E01031882,"1,981"
E01031883,"1,885"
E01031884,"1,589"
E01031885,"1,619"
E01031886,"1,514"
E01031887,"1,705"
E01031888,"1,374"
E01031889,"1,951"
E01031890,"1,609"
E01031891,"2,438"
E01031892,"1,397"
E01031893,"1,509"
E01031894,"1,538"
E01031895,"2,228"
E01031896,"1,419"
E01031897,"2,007"
E01031898,"1,740"
E01031900,"2,461"
E01031901,"1,429"
E01031902,"1,482"
E01031903,"2,168"
E01031904,"2,454"
E01031905,"1,428"
E01031906,"1,372"
E01031907,"2,432"
E01031908,"1,707"
E01031909,"1,168"
E01031910,"1,560"
E01031911,"1,381"
E01031912,"1,407"
E01031913,"1,500"
E01031914,"1,347"
E01031915,"1,385"
E01031916,"1,343"
E01031917,"1,351"
E01031918,"2,534"
E01031919,"1,656"
E01031920,"1,223"
E01031921,"1,345"
E01031922,"1,270"
E01031923,"1,230"
E01031924,"1,621"
E01031925,"1,321"
E01031926,"1,409"
E01031927,"1,257"
E01031928,"1,222"
E01031929,"1,307"
E01031930,"1,693"
E01031931,"1,671"
E01031932,"1,572"
E01031933,"1,682"
E01031934,"1,798"
E01031935,"1,640"
E01031936,"1,382"
E01031937,"1,099"
E01031938,"1,463"
E01031939,"2,376"
E01031940,"2,262"
E01031941,"1,667"
E01031942,"1,327"
E01031944,"1,057"
E01031946,"2,638"
E01031947,"1,697"
E01031948,"2,647"
E01031949,"1,871"
E01031950,"1,427"
E01031951,"1,410"
E01031952,"2,473"
E01031953,"3,060"
E01031954,"3,452"
E01031955,"1,705"
E01031956,"1,319"
E01031957,"1,500"
E01031958,"1,303"
E01031959,"1,912"
E01031960,"1,394"
E01031961,"1,280"
E01031962,"1,263"
E01031963,"2,112"
E01031964,"1,827"
E01031965,"1,367"
E01031966,"2,604"
E01031967,"2,241"
E01031968,"1,652"
E01031969,"1,341"
E01031970,"1,618"
E01031971,"1,108"
E01031972,"1,486"
E01031973,"1,868"
E01031974,"1,261"
E01031975,"1,281"
E01031976,"2,096"
E01031977,"3,968"
E01031978,"1,707"
E01031979,"2,041"
E01031980,"1,895"
E01031981,"1,584"
E01031982,"1,427"
E01031983,"1,907"
E01031984,"2,701"
E01031985,"1,290"
E01031986,"1,254"
E01031988,"3,470"
E01031989,"1,637"
E01031990,"1,944"
E01031991,"2,094"
E01031992,"1,452"
E01031993,"1,504"
E01031994,"1,475"
E01031995,"1,731"
E01031996,"1,382"
E01031997,"1,344"
E01031998,"2,812"
E01031999,"1,825"
E01032000,"2,358"
E01032001,"1,422"
E01032002,"1,308"
E01032003,"1,780"
E01032004,"2,206"
E01032005,"1,276"
E01032006,"1,229"
E01032007,"1,646"
E01032008,"1,527"
E01032009,"1,805"
E01032010,"2,066"
E01032011,"4,853"
E01032012,"1,861"
E01032013,"2,031"
E01032014,"1,775"
E01032015,"1,442"
E01032016,"1,297"
E01032017,"1,435"
E01032018,"1,564"
E01032019,"1,479"
E01032020,"1,477"
E01032021,"1,594"
E01032022,"1,656"
E01032023,"1,811"
E01032024,"2,232"
E01032025,"1,351"
E01032026,"1,480"
E01032027,"1,399"
E01032029,"1,323"
E01032030,"1,794"
E01032031,"1,102"
E01032032,"1,572"
E01032033,"1,374"
E01032034,"1,426"
E01032035,"1,638"
E01032036,"1,443"
E01032037,"1,588"
E01032038,"1,359"
E01032039,"1,969"
E01032040,"1,424"
E01032041,"1,904"
E01032042,"1,831"
E01032043,"1,281"
E01032044,"1,496"
E01032045,"1,532"
E01032046,"1,572"
E01032047,"1,509"
E01032048,"1,741"
E01032049,"1,546"
E01032050,"2,110"
E01032051,"1,336"
E01032052,"1,240"
E01032053,"1,375"
E01032054,"1,281"
E01032055,"1,175"
E01032056,"1,329"
E01032057,"1,171"
E01032058,"1,450"
E01032059,"1,778"
E01032060,"1,454"
E01032061,"1,130"
E01032062,"1,871"
E01032063,"2,161"
E01032064,"1,372"
E01032065,"1,535"
E01032066,"1,585"
E01032067,"1,416"
E01032068,"1,340"
E01032069,"1,194"
E01032070,"1,551"
E01032071,"3,923"
E01032072,"1,992"
E01032073,"1,342"
E01032074,"1,190"
E01032075,"1,286"
E01032076,"1,188"
E01032077,"1,854"
E01032078,"2,922"
E01032079,"1,650"
E01032080,"1,987"
E01032081,"1,339"
E01032082,"1,292"
E01032083,"2,464"
E01032084,"3,046"
E01032085,"1,484"
E01032086,"3,067"
E01032087,"2,122"
E01032088,"1,416"
E01032089,"1,467"
E01032090,"1,503"
E01032091,"1,238"
E01032092,"1,336"
E01032093,"2,253"
E01032094,"2,436"
E01032095,"1,661"
E01032096,"1,944"
E01032097,"1,778"
E01032098,"1,815"
E01032099,"4,061"
E01032100,"1,825"
E01032101,"1,745"
E01032102,"2,585"
E01032103,"1,676"
E01032104,"1,553"
E01032105,"1,368"
E01032106,"1,498"
E01032107,"1,437"
E01032108,"1,303"
E01032109,"1,415"
E01032110,"2,066"
E01032111,"1,251"
E01032112,"1,387"
E01032113,"1,258"
E01032114,"1,612"
E01032115,"1,709"
E01032116,"3,332"
E01032117,"2,854"
E01032118,"1,545"
E01032119,"1,921"
E01032121,"1,511"
E01032688,"1,297"
E01032689,"1,368"
E01032690,"1,949"
E01032691,"1,525"
E01032692,"1,019"
E01032693,"1,931"
E01032694,"1,841"
E01032695,"1,412"
E01032696,"3,043"
E01032697,"1,633"
E01032698,"2,795"
E01032699,"2,386"
E01017453,"1,267"
E01017454,"1,430"
E01017455,"1,419"
E01017456,"1,435"
E01017457,"1,216"
E01017458,"1,268"
E01017459,"1,635"
E01017460,"1,600"
E01017461,"4,511"
E01017462,"1,639"
E01017463,"1,325"
E01017464,"1,410"
E01017465,"1,435"
E01017466,"2,239"
E01017467,"1,325"
E01017468,"1,339"
E01017469,"2,291"
E01017470,"1,296"
E01017471,"1,897"
E01017472,"1,503"
E01017473,"3,289"
E01017474,"1,827"
E01017475,"1,569"
E01017476,"1,481"
E01017477,"1,320"
E01017478,"1,699"
E01017479,"1,279"
E01017480,"2,098"
E01017481,"1,221"
E01017482,"1,412"
E01017483,"1,628"
E01017484,"1,380"
E01017485,"1,342"
E01017486,"2,978"
E01017487,"1,841"
E01017488,"1,439"
E01017489,"1,602"
E01017490,"1,375"
E01017491,"1,514"
E01017492,"1,504"
E01017493,"1,616"
E01017495,"2,172"
E01017496,"1,561"
E01017497,"1,458"
E01017498,"1,190"
E01017499,"1,417"
E01017500,"1,134"
E01017501,"1,715"
E01017502,"1,845"
E01017503,"1,329"
E01017504,"1,958"
E01017505,"1,529"
E01017506,"1,505"
E01017507,"1,282"
E01017508,"1,607"
E01017509,"1,182"
E01017510,"1,566"
E01017511,"1,229"
E01017512,"1,483"
E01017513,"1,431"
E01017514,"1,636"
E01017515,"1,586"
E01017516,"3,570"
E01017517,"1,476"
E01017518,"1,588"
E01017519,"1,598"
E01017520,"1,716"
E01017521,"1,599"
E01017522,"2,040"
E01017523,"1,650"
E01017524,"1,607"
E01017525,"1,193"
E01017526,"1,431"
E01017527,"1,135"
E01017528,"2,436"
E01017529,"1,247"
E01017530,"1,360"
E01017531,"1,353"
E01017532,"1,206"
E01017533,"1,160"
E01017534,"1,444"
E01017535,"1,959"
E01017536,"2,533"
E01017537,"1,494"
E01017538,"1,887"
E01017539,"1,610"
E01017540,"1,438"
E01017541,"1,321"
E01017542,"1,396"
E01017543,"1,509"
E01017544,"1,365"
E01017545,"1,386"
E01017546,"1,178"
E01017547,"1,479"
E01017548,"4,051"
E01017549,"1,427"
E01017550,"2,855"
E01017551,"2,883"
E01017552,"1,810"
E01017553,"1,245"
E01017554,"1,771"
E01033431,"1,914"
E01033432,"3,263"
E01017371,"1,373"
E01017372,"1,795"
E01017373,"2,228"
E01017374,"1,687"
E01017375,"1,577"
E01017376,"2,109"
E01017377,"1,987"
E01017378,"2,010"
E01017379,"1,185"
E01017380,"1,331"
E01017381,"1,479"
E01017382,"1,444"
E01017383,"1,946"
E01017384,"1,751"
E01017385,"1,889"
E01017386,"1,862"
E01017387,"1,306"
E01017388,"2,160"
E01017389,"4,097"
E01017390,"3,739"
E01017391,"1,451"
E01017392,"1,846"
E01017393,"1,811"
E01017394,"1,482"
E01017397,"1,824"
E01017398,"2,485"
E01017399,"1,483"
E01017400,"1,541"
E01017401,"1,300"
E01017402,"1,564"
E01017403,"1,482"
E01017404,"1,239"
E01017405,"1,377"
E01017406,"2,237"
E01017407,"1,596"
E01017408,"1,063"
E01017409,"1,167"
E01017410,"1,180"
E01017411,"1,862"
E01017412,"1,568"
E01017413,"2,041"
E01017414,"1,920"
E01017415,"2,077"
E01017416,"3,336"
E01017417,"3,262"
