nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_S_score,original_decile,S_expanded_decile,UK_IMD_S_rank,UK_IMD_S_pop_decile,UK_IMD_S_pop_quintile
E,E01027058,31.334,17.5,14.6,32.83115237546069,3,3,9750.0,3,2
E,E01021851,31.918,19.3,13.600000000000001,32.83005001776915,3,3,9751.0,3,2
E,E01011875,31.62,15.0,14.099999999999998,32.82567097083746,3,3,9752.0,3,2
W,W01001181,30.0,22.0,16.0,32.82347248204624,3,3,9753.0,3,2
E,E01020078,30.036,17.5,16.8,32.822731065671675,3,3,9754.0,3,2
E,E01025992,31.265,18.3,14.7,32.82255254568965,3,3,9755.0,3,2
E,E01023343,32.143,21.5,13.200000000000001,32.82254241774483,3,3,9756.0,3,2
N,95II08W1,9.867013097694892,9.9,16.1,32.819781881024966,8,3,9757.0,3,2
E,E01005145,33.365,24.7,11.1,32.816611967689106,2,3,9758.0,3,2
E,E01007777,30.438,19.0,16.1,32.81637182607313,3,3,9759.0,3,2
W,W01001461,30.8,21.0,15.0,32.8151569376984,3,3,9760.5,3,2
W,W01001080,30.8,24.0,15.0,32.8151569376984,3,3,9760.5,3,2
S,S01011222,32.81511079387254,21.0,15.0,32.81511079387254,3,3,9762.0,3,2
E,E01030131,30.904,18.5,15.299999999999999,32.8145038947644,3,3,9763.0,3,2
E,E01010137,30.723,19.900000000000002,15.6,32.81006871715364,3,3,9764.0,3,2
E,E01005158,33.122,17.9,11.5,32.809328890381025,3,3,9765.0,3,2
E,E01001177,31.6,19.2,14.099999999999998,32.809236884912565,3,3,9766.0,3,2
E,E01020827,30.362,17.299999999999997,16.2,32.802020066228366,3,3,9767.0,3,2
E,E01001326,33.051,19.400000000000002,11.600000000000001,32.799085652017496,3,3,9768.0,3,2
E,E01004947,32.397,19.1,12.7,32.79076647564176,3,3,9769.0,3,2
E,E01021685,33.507,20.8,10.8,32.789000677746316,2,3,9770.0,3,2
E,E01012669,31.103,15.6,14.899999999999999,32.7856319830377,3,3,9771.0,3,2
E,E01014830,29.871,16.2,17.0,32.78334539013099,3,3,9772.0,3,2
E,E01016741,31.975,20.0,13.4,32.78069162931541,3,3,9773.0,3,2
E,E01002303,31.035,22.400000000000002,15.0,32.77785385756292,3,3,9774.0,3,2
S,S01008163,32.77736716834909,19.0,13.0,32.77736716834909,3,3,9775.0,3,2
S,S01012540,32.77701321693962,21.0,15.0,32.77701321693962,3,3,9776.0,3,2
S,S01011745,32.77691923225967,18.0,11.0,32.77691923225967,3,3,9777.0,3,2
E,E01026386,30.796,18.8,15.4,32.773857597439815,3,3,9778.0,3,2
E,E01001136,32.903,17.599999999999998,11.799999999999999,32.77366894951297,3,3,9779.0,3,2
E,E01004567,31.614,25.0,14.000000000000002,32.772642978390145,3,3,9780.0,3,2
S,S01012055,32.77224736925512,18.0,16.0,32.77224736925512,3,3,9781.0,3,2
S,S01010200,32.77218131309633,22.0,13.0,32.77218131309633,3,3,9782.0,3,2
E,E01011448,34.888,15.299999999999999,8.4,32.76942791078397,2,3,9783.0,3,2
E,E01011502,31.549,17.9,14.099999999999998,32.76732996580409,3,3,9784.0,3,2
E,E01008970,31.077,19.6,14.899999999999999,32.76426767133535,3,3,9785.0,3,2
E,E01030114,31.894,19.2,13.5,32.76223134798944,3,3,9786.0,3,2
E,E01000057,32.887,19.6,11.799999999999999,32.76052168077306,3,3,9787.0,3,2
E,E01028310,31.477,18.4,14.2,32.75626502314431,3,3,9788.0,3,2
N,95XX11S2,12.758575273177067,11.9,14.2,32.75584857452779,7,3,9789.0,3,2
E,E01004257,32.994,22.1,11.600000000000001,32.752248507131554,3,3,9790.0,3,2
E,E01016440,31.471,19.5,14.2,32.751334797366844,3,3,9791.0,3,2
E,E01000052,33.284,18.8,11.1,32.750053919693286,2,3,9792.0,3,2
E,E01013843,31.469,18.099999999999998,14.2,32.74969138877435,3,3,9793.0,3,2
E,E01011125,31.526,19.1,14.099999999999998,32.74843076699046,3,3,9794.0,3,2
E,E01000495,32.579,21.3,12.3,32.74792559087892,3,3,9795.0,3,2
E,E01003497,33.279,19.8,11.1,32.745945398212065,2,3,9796.0,3,2
E,E01015096,31.522,19.6,14.099999999999998,32.74514394980548,3,3,9797.0,3,2
E,E01001620,31.693,19.2,13.8,32.7413620844538,3,3,9798.0,3,2
E,E01012943,30.99,21.9,15.0,32.74087716423191,3,3,9799.0,3,2
E,E01009760,31.398,17.8,14.299999999999999,32.73944815041082,3,3,9800.0,3,2
E,E01009199,32.331,23.200000000000003,12.7,32.73653399208962,3,3,9801.0,3,2
E,E01028040,33.091,12.8,11.4,32.7357582905276,3,3,9802.0,3,2
S,S01011590,32.735375028301846,18.0,13.0,32.735375028301846,3,3,9803.0,3,2
E,E01016022,33.149,16.8,11.3,32.73531937303994,3,3,9804.0,3,2
E,E01010070,32.852,18.2,11.799999999999999,32.73176203040449,3,3,9805.0,3,2
E,E01020789,30.568,19.400000000000002,15.7,32.730802317905564,3,3,9806.0,3,2
E,E01018347,29.863,20.8,16.900000000000002,32.72867398909119,3,3,9807.0,3,2
E,E01020067,30.155,20.9,16.400000000000002,32.728122810245424,3,3,9808.0,3,2
E,E01003298,32.141,22.2,13.0,32.72470347581266,3,3,9809.0,3,2
S,S01008478,32.72285856016329,18.0,16.0,32.72285856016329,3,3,9810.0,3,2
S,S01008483,32.72207018313575,19.0,15.0,32.72207018313575,3,3,9811.0,3,2
E,E01001982,32.02,18.4,13.200000000000001,32.721472789306745,3,3,9812.0,3,2
E,E01016363,32.605,21.5,12.2,32.72119213591144,3,3,9813.0,3,2
W,W01000214,33.1,23.0,12.0,32.71984383917197,3,3,9814.0,3,2
S,S01009623,32.71439464195418,24.0,14.0,32.71439464195418,3,3,9815.0,3,2
E,E01012585,31.656,19.7,13.8,32.71095902549274,3,3,9816.0,3,2
E,E01002562,32.826,19.1,11.799999999999999,32.71039771870213,3,3,9817.0,3,2
E,E01008258,32.239,19.2,12.8,32.70903496350495,3,3,9818.0,3,2
E,E01017601,31.828,20.7,13.5,32.70799886443729,3,3,9819.0,3,2
E,E01032830,31.827,17.4,13.5,32.70717716014105,3,3,9820.0,3,2
E,E01004319,32.582,25.1,12.2,32.70229293709781,3,3,9821.0,3,2
E,E01016382,32.404,23.1,12.5,32.70032287237579,3,3,9822.0,3,2
S,S01009768,32.6967118938464,21.0,16.0,32.6967118938464,3,3,9823.0,3,2
E,E01029404,30.932,17.5,15.0,32.69321831504972,3,3,9824.0,3,2
E,E01025399,30.988,21.7,14.899999999999999,32.69113598896957,3,3,9825.0,3,2
E,E01019184,30.868,14.499999999999998,15.1,32.68872700675991,3,3,9826.0,3,2
S,S01011296,32.68806708714492,18.0,18.0,32.68806708714492,3,3,9827.0,3,2
E,E01027865,32.389,16.8,12.5,32.68799730793212,3,3,9828.0,3,2
E,E01018937,29.111,21.4,18.099999999999998,32.68792555835332,3,3,9829.0,3,2
E,E01006681,29.696,16.8,17.1,32.68764490495802,3,3,9830.0,3,2
E,E01015219,29.456,18.8,17.5,32.682826940538675,3,3,9831.0,3,2
E,E01010629,32.372,18.6,12.5,32.674028334895965,3,3,9832.0,3,2
S,S01009119,32.6735687290081,16.0,11.0,32.6735687290081,3,3,9833.0,3,2
E,E01023774,31.199,17.5,14.499999999999998,32.67212452879783,3,3,9834.0,3,2
E,E01003983,31.14,23.3,14.6,32.67174174198923,3,3,9835.0,3,2
E,E01032215,28.794,18.099999999999998,18.6,32.66793412979298,3,3,9836.0,3,2
E,E01019009,30.549,19.900000000000002,15.6,32.66709216960707,3,3,9837.0,3,2
E,E01028187,30.953,24.5,14.899999999999999,32.66237633860101,3,3,9838.0,3,2
E,E01002797,32.118,20.7,12.9,32.65770651032919,3,3,9839.0,3,2
S,S01008450,32.65746886249638,23.0,10.0,32.65746886249638,3,3,9840.0,3,2
E,E01009775,29.834,18.9,16.8,32.65674679783026,3,3,9841.0,3,2
E,E01004774,31.354,20.0,14.2,32.65519539470622,3,3,9842.0,3,2
E,E01022007,30.768,19.900000000000002,15.2,32.654654343805284,3,3,9843.0,3,2
E,E01028103,28.485,18.7,19.1,32.654516335602594,3,3,9844.0,3,2
E,E01013471,32.114,17.599999999999998,12.9,32.65441969314421,3,3,9845.0,3,2
E,E01008396,32.812,22.2,11.700000000000001,32.65079609188487,3,3,9846.0,3,2
E,E01023300,32.342,23.200000000000003,12.5,32.64937720600862,3,3,9847.0,3,2
E,E01003507,33.98,15.9,9.700000000000001,32.64859137650178,2,3,9848.0,3,2
E,E01015212,30.935,18.4,14.899999999999999,32.64758566126861,3,3,9849.0,3,2
E,E01010959,29.82,19.400000000000002,16.8,32.64524293768284,3,3,9850.0,3,2
E,E01006273,30.286,20.1,16.0,32.6433750063741,3,3,9851.0,3,2
E,E01007458,31.28,16.6,14.299999999999999,32.64248704345396,3,3,9852.0,3,2
E,E01004167,31.388,25.1,14.099999999999998,32.635035574108706,3,3,9853.0,3,2
E,E01010262,31.386,22.3,14.099999999999998,32.63339216551621,3,3,9854.0,3,2
E,E01028297,30.558,18.3,15.5,32.62638974160343,3,3,9855.0,3,2
E,E01003032,31.549,20.200000000000003,13.8,32.623036665794565,3,3,9856.0,3,2
E,E01014588,29.732,15.1,16.900000000000002,32.621030726283145,3,3,9857.0,3,2
E,E01015426,31.011,18.5,14.7,32.61383965444352,3,3,9858.0,3,2
E,E01021291,31.244,18.7,14.299999999999999,32.612905688789155,3,3,9859.0,3,2
E,E01009875,31.594,18.3,13.700000000000001,32.61191559245574,3,3,9860.0,3,2
E,E01032187,29.017,20.9,18.099999999999998,32.61068535450633,3,3,9861.0,3,2
E,E01007781,30.009,18.2,16.400000000000002,32.608153982993706,3,3,9862.0,3,2
E,E01001316,31.82,22.1,13.3,32.605229696727655,3,3,9863.0,3,2
E,E01001722,31.702,21.3,13.5,32.604464123110475,3,3,9864.0,3,2
E,E01033399,33.633,14.499999999999998,10.2,32.6039488190541,2,3,9865.0,3,2
E,E01020760,29.356,15.7,17.5,32.60065651091421,3,3,9866.0,3,2
E,E01033327,33.686,13.900000000000002,10.100000000000001,32.59940138008522,2,3,9867.0,3,2
E,E01033092,30.583,20.599999999999998,15.4,32.59883458233971,3,3,9868.0,3,2
E,E01004219,33.685,22.0,10.100000000000001,32.598579675788976,2,3,9869.0,3,2
E,E01009918,30.582,21.8,15.4,32.59801287804347,3,3,9870.0,3,2
E,E01010237,30.462,19.0,15.6,32.59560389583379,3,3,9871.0,3,2
E,E01017346,29.581,18.0,17.1,32.59314891088989,3,3,9872.0,3,2
S,S01007581,32.591783537999454,21.0,12.0,32.591783537999454,3,3,9873.0,3,2
E,E01013731,31.452,21.0,13.900000000000002,32.59142911572868,3,3,9874.0,3,2
E,E01006566,31.451,14.7,13.900000000000002,32.59060741143243,3,3,9875.0,3,2
E,E01004669,30.923,26.3,14.799999999999999,32.58962744304383,3,3,9876.0,3,2
E,E01004389,31.036,20.4,14.6,32.58628449517979,3,3,9877.0,3,2
E,E01005249,31.737,16.6,13.4,32.58512600680919,3,3,9878.0,3,2
E,E01012866,32.848,15.8,11.5,32.584181913209996,3,3,9879.0,3,2
E,E01019289,30.037,17.9,16.3,32.583063936618714,3,3,9880.0,3,2
E,E01011313,33.43,17.299999999999997,10.5,32.58143614692596,2,3,9881.0,3,2
E,E01001748,32.844,17.7,11.5,32.58089509602502,3,3,9882.0,3,2
E,E01015702,32.079,23.3,12.8,32.57756227610581,3,3,9883.0,3,2
E,E01006996,30.555,15.1,15.4,32.57582686204486,3,3,9884.0,3,2
E,E01003990,31.077,25.3,14.499999999999998,32.571876604655984,3,3,9885.0,3,2
E,E01003580,32.832,19.6,11.5,32.57103464447008,3,3,9886.0,3,2
E,E01002710,30.958,20.8,14.7,32.57028932674255,3,3,9887.0,3,2
E,E01017514,30.84,20.9,14.899999999999999,32.56952375312537,3,3,9888.0,3,2
E,E01029339,29.311,19.8,17.5,32.5636798175832,3,3,9889.0,3,2
E,E01011776,31.184,18.099999999999998,14.299999999999999,32.56360343101448,3,3,9890.0,3,2
E,E01006370,29.779,17.599999999999998,16.7,32.56345529486697,3,3,9891.0,3,2
N,95GG45S3,8.425094854494617,9.4,16.8,32.55636524716391,9,3,9892.0,3,2
S,S01010166,32.55589799239636,19.0,13.0,32.55589799239636,3,3,9893.0,3,2
E,E01028338,30.116,14.799999999999999,16.1,32.55178304268236,3,3,9894.0,3,2
E,E01019672,30.992,17.1,14.6,32.550129506145026,3,3,9895.0,3,2
E,E01029014,30.816,20.599999999999998,14.899999999999999,32.549802850015496,3,3,9896.0,3,2
E,E01024309,31.69,20.9,13.4,32.5465059048857,3,3,9897.0,3,2
E,E01019271,30.341,19.2,15.7,32.544275442658034,3,3,9898.0,3,2
E,E01015063,31.567,18.2,13.600000000000001,32.54163180978729,3,3,9899.0,3,2
E,E01005764,33.377,17.2,10.5,32.537885819225,2,3,9900.0,3,2
E,E01003221,31.619,17.299999999999997,13.5,32.53626266652217,3,3,9901.0,3,2
E,E01006115,30.972,24.6,14.6,32.533695420220134,3,3,9902.0,3,2
E,E01011175,30.15,20.599999999999998,16.0,32.531623222084825,3,3,9903.0,3,2
E,E01006925,29.564,20.9,17.0,32.53108217118389,3,3,9904.0,3,2
E,E01000372,29.915,19.7,16.400000000000002,32.530913779146715,3,3,9905.0,3,2
E,E01016038,32.369,15.4,12.2,32.5272699219977,3,3,9906.0,3,2
E,E01008183,31.197,19.3,14.2,32.526187820195815,3,3,9907.0,3,2
E,E01000103,32.894,18.0,11.3,32.52578477749756,3,3,9908.0,3,2
S,S01006551,32.5247833171946,17.0,18.0,32.5247833171946,3,3,9909.0,3,2
E,E01019858,31.424,19.1,13.8,32.52032362876399,3,3,9910.0,3,2
E,E01006793,29.785,20.7,16.6,32.52028775397459,3,3,9911.0,3,2
N,95MM22S2,7.433610235959009,7.4,17.4,32.51684515789815,9,3,9912.0,3,2
E,E01022680,31.059,19.2,14.399999999999999,32.50898816065374,3,3,9913.0,3,2
S,S01011440,32.50869557083919,14.0,13.0,32.50869557083919,3,3,9914.0,3,2
E,E01013976,32.87,22.8,11.3,32.50606387438769,3,3,9915.0,3,2
E,E01024608,31.634,15.7,13.4,32.500490464296,3,3,9916.0,3,2
E,E01007233,30.578,18.0,15.2,32.49853052751881,3,3,9917.0,3,2
E,E01005026,32.392,19.8,12.1,32.498071354141494,3,3,9918.0,3,2
S,S01010577,32.496842134495495,19.0,13.0,32.496842134495495,3,3,9919.0,3,2
E,E01019076,32.326,18.3,12.2,32.49193663725919,3,3,9920.0,3,2
E,E01010810,31.681,20.4,13.3,32.49101279954966,3,3,9921.0,3,2
S,S01011316,32.49001380411407,19.0,13.0,32.49001380411407,3,3,9922.0,3,2
E,E01026059,29.8,13.5,16.5,32.48451555174842,3,3,9923.0,3,2
W,W01001010,28.7,24.0,17.0,32.479955698979786,3,3,9924.0,3,2
E,E01000548,32.72,20.3,11.5,32.479003763290685,3,3,9925.0,3,2
E,E01008708,31.071,18.9,14.299999999999999,32.47075084553884,3,3,9926.0,3,2
S,S01007511,32.4706999256608,25.0,15.0,32.4706999256608,3,3,9927.0,3,2
E,E01029916,31.242,18.9,14.000000000000002,32.46696898018715,3,3,9928.0,3,2
S,S01006635,32.46626495895907,17.0,13.0,32.46626495895907,3,3,9929.0,3,2
S,S01008317,32.46612515192235,19.0,16.0,32.46612515192235,3,3,9930.0,3,2
S,S01009140,32.464998793593146,17.0,17.0,32.464998793593146,3,3,9931.0,3,2
E,E01010827,33.054,14.399999999999999,10.9,32.464866398217346,3,3,9932.0,3,2
E,E01007236,30.595,17.299999999999997,15.1,32.464401733885126,3,3,9933.0,3,2
E,E01002120,31.648,21.6,13.3,32.46389655777358,3,3,9934.0,3,2
W,W01000411,30.3,22.0,15.0,32.46332461028408,3,3,9935.0,3,2
E,E01024501,31.82,21.7,13.0,32.46093639671813,3,3,9936.0,3,2
E,E01001791,32.227,20.4,12.3,32.45868567860081,3,3,9937.5,3,2
E,E01004260,32.227,24.2,12.3,32.45868567860081,3,3,9937.5,3,2
E,E01004044,31.112,20.7,14.2,32.456342955015025,3,3,9939.0,3,2
E,E01000901,30.351,24.8,15.5,32.456296952280795,3,3,9940.0,3,2
E,E01029357,29.764,19.6,16.5,32.45493419708362,3,3,9941.0,3,2
E,E01033272,31.693,19.2,13.200000000000001,32.45277548443475,3,3,9942.0,3,2
E,E01031174,31.047,17.4,14.299999999999999,32.45102994242897,3,3,9943.0,3,2
E,E01029615,28.53,22.7,18.6,32.4510041955844,3,3,9944.0,3,2
W,W01001946,31.9,25.0,13.0,32.44669352158837,3,3,9945.0,3,2
E,E01012963,27.996,20.599999999999998,19.5,32.44509400141833,3,3,9946.0,3,2
E,E01005719,31.39,17.5,13.700000000000001,32.444287916021835,3,3,9947.0,3,2
W,W01001885,32.7,26.0,12.0,32.43837797724052,3,3,9948.0,3,2
N,95SS23S2,11.243296917770223,9.8,14.9,32.436532052824056,8,3,9949.0,3,2
S,S01008103,32.43425646329924,23.0,15.0,32.43425646329924,3,3,9950.0,3,2
E,E01022738,29.968,15.7,16.1,32.430170806838156,3,3,9951.0,3,2
E,E01017179,31.486,17.299999999999997,13.5,32.42697599512164,3,3,9952.0,3,2
E,E01016114,31.603,21.099999999999998,13.3,32.426919864442574,3,3,9953.0,3,2
E,E01026735,28.79,15.0,18.099999999999998,32.42415847925879,3,3,9954.0,3,2
S,S01012446,32.42135084705978,20.0,12.0,32.42135084705978,3,3,9955.0,3,2
E,E01000336,31.362,22.2,13.700000000000001,32.42128019572698,3,3,9956.0,3,2
E,E01020264,29.43,16.2,17.0,32.420973795487114,3,3,9957.0,3,2
E,E01023091,31.771,19.900000000000002,13.0,32.42067288620215,3,3,9958.0,3,2
E,E01027987,31.244,19.1,13.900000000000002,32.4205146221098,3,3,9959.0,3,2
E,E01018378,29.663,21.4,16.6,32.420039829832746,3,3,9960.0,3,2
S,S01008188,32.4194067805051,21.0,16.0,32.4194067805051,3,3,9961.0,3,2
S,S01012481,32.419343230261234,19.0,15.0,32.419343230261234,3,3,9962.0,3,2
S,S01007862,32.41877692739555,19.0,17.0,32.41877692739555,3,3,9963.0,3,2
N,95LL10S2,12.467144540065648,10.8,14.1,32.41444971339361,7,3,9964.0,3,2
E,E01021339,30.472,17.5,15.2,32.41142987211688,3,3,9965.0,3,2
E,E01017433,31.056,20.5,14.2,32.410327514425326,3,3,9966.0,3,2
E,E01012708,32.225,16.5,12.2,32.40894450333848,3,3,9967.0,3,2
E,E01027927,29.766,17.5,16.400000000000002,32.40847983900626,3,3,9968.0,3,2
E,E01001757,31.873,24.9,12.8,32.40829119107942,3,3,9969.0,3,2
E,E01004240,31.696,23.9,13.100000000000001,32.40714283065365,3,3,9970.0,3,2
E,E01025450,30.815,16.0,14.6,32.40468784570973,3,3,9971.0,3,2
E,E01027082,31.517,16.8,13.4,32.404351061635374,3,3,9972.0,3,2
E,E01003942,31.341,21.0,13.700000000000001,32.404024405505844,3,3,9973.0,3,2
E,E01015159,30.402,17.299999999999997,15.299999999999999,32.4020083380496,3,3,9974.0,3,2
E,E01018091,32.391,16.3,11.899999999999999,32.40105411650556,3,3,9975.0,3,2
E,E01008924,32.098,16.400000000000002,12.4,32.400783591055095,3,3,9976.0,3,2
E,E01011936,30.396,22.0,15.299999999999999,32.39707811227213,3,3,9977.0,3,2
E,E01012034,29.049,18.7,17.599999999999998,32.396491058636954,3,3,9978.0,3,2
S,S01011040,32.3956239997712,22.0,13.0,32.3956239997712,3,3,9979.0,3,2
E,E01007137,30.276,18.0,15.5,32.394669130062454,3,3,9980.0,3,2
E,E01015206,30.685,17.5,14.799999999999999,32.39406182053761,3,3,9981.0,3,2
E,E01008451,30.509,22.0,15.1,32.39373516440809,3,3,9982.0,3,2
W,W01001338,30.2,19.0,15.0,32.39295814480122,3,3,9983.0,3,2
E,E01014664,32.264,16.3,12.1,32.39289320422218,3,3,9984.0,3,2
E,E01019506,30.794,13.8,14.6,32.387432055488595,3,3,9985.0,3,2
E,E01021048,30.734,19.3,14.7,32.38622756438376,3,3,9986.0,3,2
E,E01008742,30.207,17.299999999999997,15.6,32.38606930029142,3,3,9987.0,3,2
E,E01016389,30.85,20.1,14.499999999999998,32.38534972940845,3,3,9988.0,3,2
W,W01000184,31.0,22.0,14.0,32.38464260045336,3,3,9989.0,3,2
E,E01026696,31.139,18.7,14.000000000000002,32.38233343767395,3,3,9990.0,3,2
S,S01012596,32.37861356985864,19.0,15.0,32.37861356985864,3,3,9991.0,3,2
E,E01021300,31.309,19.5,13.700000000000001,32.377729868026016,3,3,9992.0,3,2
E,E01006171,29.784,19.8,16.3,32.37517274966883,3,3,9993.0,3,2
S,S01010938,32.3736131400532,18.0,15.0,32.3736131400532,3,3,9994.0,3,2
E,E01024688,30.425,16.6,15.2,32.372809770193385,3,3,9995.0,3,2
E,E01011212,30.19,17.599999999999998,15.6,32.37210032725526,3,3,9996.0,3,2
E,E01003720,30.716,21.2,14.7,32.37143688705135,3,3,9997.0,3,2
E,E01000041,33.173,17.2,10.5,32.370258142791094,3,3,9998.0,3,2
E,E01011333,31.297,17.7,13.700000000000001,32.36786941647108,3,3,9999.0,3,2
E,E01026632,30.944,18.099999999999998,14.299999999999999,32.36639439991577,3,3,10000.0,3,2
E,E01005998,32.166,14.899999999999999,12.2,32.36046394986004,3,3,10001.0,3,2
E,E01004889,30.292,18.9,15.4,32.35971863213253,3,3,10002.0,3,2
E,E01020564,30.116,19.7,15.7,32.35939197600299,3,3,10003.0,3,2
E,E01017107,33.448,14.000000000000002,10.0,32.35573799090916,2,3,10004.0,3,2
E,E01029568,32.043,15.4,12.4,32.35558985476164,3,3,10005.0,3,2
N,95AA15S1,12.076529698176314,10.7,14.3,32.355465358124285,7,3,10006.0,3,2
S,S01007881,32.35058401728572,19.0,15.0,32.35058401728572,3,3,10007.0,3,2
E,E01001712,31.332,20.599999999999998,13.600000000000001,32.3485313001698,3,3,10008.0,3,2
E,E01009178,32.264,15.4,12.0,32.34479543755234,3,3,10009.0,3,2
E,E01001930,31.034,15.8,14.099999999999998,32.34415225323811,3,3,10010.0,3,2
E,E01008536,30.855,17.4,14.399999999999999,32.341360484219834,3,3,10011.0,3,2
E,E01005878,30.736,19.400000000000002,14.6,32.339773206306404,3,3,10012.0,3,2
W,W01000714,28.5,21.0,17.0,32.33922276801406,3,3,10013.0,3,2
E,E01015429,31.261,22.0,13.700000000000001,32.338288061806274,3,3,10014.0,3,2
E,E01008508,29.618,20.3,16.5,32.3349653698319,3,3,10015.0,3,2
E,E01006994,30.496,18.2,15.0,32.334955241887066,3,3,10016.0,3,2
E,E01013549,31.43,14.2,13.4,32.3328627878621,3,3,10017.0,3,2
E,E01018070,32.656,16.3,11.3,32.33021915499135,3,3,10018.0,3,2
E,E01004471,32.772,20.8,11.1,32.32934132001604,3,3,10019.0,3,2
E,E01015245,29.493,18.7,16.7,32.328447866141005,3,3,10020.0,3,2
E,E01011048,31.539,16.900000000000002,13.200000000000001,32.32623302281308,3,3,10021.0,3,2
S,S01012677,32.326038836058046,19.0,15.0,32.326038836058046,3,3,10022.0,3,2
S,S01010022,32.323753787544355,18.0,11.0,32.323753787544355,3,3,10023.0,3,2
E,E01002548,32.004,21.9,12.4,32.3235433872081,3,3,10024.0,3,2
W,W01001605,30.1,20.0,15.0,32.32259167931836,3,3,10025.0,3,2
E,E01029787,28.9,18.6,17.7,32.32215488516634,3,3,10026.0,3,2
E,E01008171,32.702,17.8,11.200000000000001,32.319919785948755,3,3,10027.0,3,2
E,E01017335,29.712,16.900000000000002,16.3,32.316010040339215,3,3,10028.0,3,2
E,E01007673,30.822,19.8,14.399999999999999,32.31424424244376,3,3,10029.0,3,2
E,E01027330,31.934,17.299999999999997,12.5,32.31412185314082,3,3,10030.0,3,2
E,E01002139,30.759,22.5,14.499999999999998,32.31057463845019,3,3,10031.0,3,2
E,E01002787,32.105,18.5,12.2,32.31033998778912,3,3,10032.0,3,2
S,S01011251,32.307405906328654,19.0,14.0,32.307405906328654,3,3,10033.0,3,2
E,E01009956,30.461,21.6,15.0,32.3061955915185,3,3,10034.0,3,2
E,E01032251,32.685,17.4,11.200000000000001,32.3059508129126,3,3,10035.0,3,2
S,S01013279,32.305729848473554,18.0,14.0,32.305729848473554,3,3,10036.0,3,2
E,E01025460,29.289,19.0,17.0,32.305113489716625,3,3,10037.0,3,2
E,E01003611,31.396,24.9,13.4,32.30492484178978,3,3,10038.0,3,2
N,95TT08W1,14.043995128810586,13.3,13.0,32.30336104659523,7,3,10039.0,3,2
E,E01010571,32.622,17.5,11.3,32.30228120891903,3,3,10040.0,3,2
N,95WW16S1,11.536801995783929,7.2,14.6,32.302188754309256,8,3,10041.0,3,2
S,S01006711,32.30094195040927,15.0,16.0,32.30094195040927,3,3,10042.0,3,2
E,E01024943,30.922,21.099999999999998,14.2,32.300219138728544,3,3,10043.0,3,2
S,S01009782,32.29754684876623,18.0,13.0,32.29754684876623,3,3,10044.0,3,2
E,E01005686,31.62,17.5,13.0,32.29659553746921,3,3,10045.0,3,2
E,E01015249,29.802,21.7,16.1,32.29376789366155,3,3,10046.0,3,2
E,E01001267,31.849,22.2,12.6,32.29237475462987,3,3,10047.0,3,2
E,E01000009,32.844,18.7,10.9,32.29230849600597,3,3,10048.0,3,2
S,S01013375,32.29151602980177,17.0,14.0,32.29151602980177,3,3,10049.0,3,2
S,S01011692,32.287976510906674,19.0,13.0,32.287976510906674,3,3,10050.0,3,2
S,S01010855,32.287141025715506,22.0,15.0,32.287141025715506,3,3,10051.0,3,2
S,S01008746,32.285321545183834,22.0,14.0,32.285321545183834,3,3,10052.0,3,2
E,E01029280,30.61,20.1,14.7,32.28433623164942,3,3,10053.0,3,2
E,E01000796,30.14,23.9,15.5,32.282917345773186,3,3,10054.0,3,2
E,E01002046,31.66,20.3,12.9,32.28136594264915,3,3,10055.0,3,2
E,E01023793,29.374,20.7,16.8,32.278762821557734,3,3,10056.0,3,2
E,E01004341,32.124,20.3,12.1,32.27785460274794,3,3,10057.0,3,2
S,S01007214,32.276796085551915,21.0,16.0,32.276796085551915,3,3,10058.0,3,2
E,E01011761,30.952,15.5,14.099999999999998,32.27677250094605,3,3,10059.0,3,2
E,E01005332,30.48,17.4,14.899999999999999,32.273710206477304,3,3,10060.0,3,2
E,E01015987,30.831,19.400000000000002,14.299999999999999,32.27354181444012,3,3,10061.0,3,2
W,W01000750,28.4,23.0,17.0,32.2688563025312,3,3,10062.0,3,2
E,E01027651,30.415,21.0,15.0,32.26839719389125,3,3,10063.0,3,2
E,E01012505,30.003,17.4,15.7,32.26653939052735,3,3,10064.0,3,2
E,E01013655,32.631,19.8,11.200000000000001,32.26157878091539,3,3,10065.0,3,2
E,E01003374,31.166,21.9,13.700000000000001,32.260226153663034,3,3,10066.0,3,2
