pcon,lsoa11,pcds
S14000033,S01010460,19
S14000033,S01010461,19
S14000033,S01010462,13
S14000033,S01010463,23
S14000033,S01010464,10
S14000031,S01010465,21
S14000033,S01010469,34
S14000033,S01010470,28
S14000033,S01010471,23
S14000033,S01010472,22
S14000033,S01010473,27
S14000033,S01010474,21
S14000033,S01010475,22
S14000033,S01010476,44
S14000033,S01010477,19
S14000033,S01010478,22
S14000033,S01010479,20
S14000033,S01010480,22
S14000033,S01010481,13
S14000033,S01010482,40
S14000033,S01010483,32
S14000033,S01010484,14
S14000033,S01010485,28
S14000033,S01010486,40
S14000033,S01010487,32
S14000033,S01010488,16
S14000033,S01010489,43
S14000033,S01010490,14
S14000033,S01010491,17
S14000033,S01010492,40
S14000033,S01010493,19
S14000033,S01010494,19
S14000033,S01010495,28
S14000033,S01010496,48
S14000033,S01010497,38
S14000033,S01010498,23
S14000033,S01010499,57
S14000033,S01010500,21
S14000033,S01010501,36
S14000033,S01010502,24
S14000033,S01010503,12
S14000055,S01010504,22
S14000055,S01010505,17
S14000055,S01010506,32
S14000055,S01010507,34
S14000055,S01010508,58
S14000055,S01010509,45
S14000055,S01010510,32
S14000055,S01010511,33
S14000055,S01010512,28
S14000055,S01010513,17
S14000055,S01010514,25
S14000055,S01010515,31
S14000055,S01010516,37
S14000055,S01010517,39
S14000055,S01010518,22
S14000055,S01010519,17
S14000055,S01010520,30
S14000055,S01010521,46
S14000055,S01010522,116
S14000055,S01010523,14
S14000055,S01010524,15
S14000055,S01010525,42
S14000055,S01010526,58
S14000055,S01010527,78
S14000055,S01010529,16
S14000055,S01010530,32
S14000039,S01010531,42
S14000039,S01010532,33
S14000039,S01010533,43
S14000039,S01010534,37
S14000039,S01010535,34
S14000039,S01010536,21
S14000039,S01010537,36
S14000039,S01010538,36
S14000039,S01010539,44
S14000039,S01010540,20
S14000039,S01010541,38
S14000039,S01010542,35
S14000039,S01010543,28
S14000039,S01010544,20
S14000039,S01010545,18
S14000039,S01010546,68
S14000039,S01010547,42
S14000039,S01010548,24
S14000039,S01010549,26
S14000039,S01010550,19
S14000039,S01010551,21
S14000039,S01010552,25
S14000039,S01010553,32
S14000039,S01010554,27
S14000039,S01010555,122
S14000039,S01010556,33
S14000039,S01010557,14
S14000039,S01010558,24
S14000039,S01010559,38
S14000039,S01010560,26
S14000039,S01010561,24
S14000039,S01010562,18
S14000039,S01010563,10
S14000039,S01010564,9
S14000039,S01010565,21
S14000039,S01010566,48
S14000039,S01010567,43
S14000039,S01010568,76
S14000039,S01010569,71
S14000039,S01010570,80
S14000039,S01010571,26
S14000039,S01010572,26
S14000039,S01010573,11
S14000039,S01010574,11
S14000039,S01010575,30
S14000039,S01010576,35
S14000039,S01010577,18
S14000039,S01010578,12
S14000039,S01010579,25
S14000039,S01010580,55
S14000039,S01010581,16
S14000039,S01010582,36
S14000039,S01010583,25
S14000039,S01010584,25
S14000039,S01010585,16
S14000039,S01010586,23
S14000039,S01010587,28
S14000039,S01010588,22
S14000039,S01010589,24
S14000039,S01010590,10
S14000039,S01010591,25
S14000039,S01010592,5
S14000039,S01010593,28
S14000039,S01010594,13
S14000039,S01010595,16
S14000039,S01010596,51
S14000039,S01010597,17
S14000039,S01010598,13
S14000039,S01010599,33
S14000039,S01010600,40
S14000039,S01010601,27
S14000039,S01010602,5
S14000039,S01010603,18
S14000039,S01010604,11
S14000039,S01010605,35
S14000039,S01010606,19
S14000039,S01010607,35
S14000039,S01010608,12
S14000039,S01010609,11
S14000039,S01010610,29
S14000039,S01010611,17
S14000039,S01010612,10
S14000039,S01010613,17
S14000039,S01010614,12
S14000039,S01010615,9
S14000039,S01010616,24
S14000039,S01010617,11
S14000039,S01010618,12
S14000039,S01010619,120
S14000039,S01010620,491
S14000039,S01010621,34
S14000039,S01010622,17
S14000039,S01010623,21
S14000039,S01010624,28
S14000039,S01010625,33
S14000039,S01010626,33
S14000039,S01010627,59
S14000039,S01010628,32
S14000039,S01010629,35
S14000039,S01010630,9
S14000039,S01010631,26
S14000039,S01010632,21
S14000039,S01010633,21
S14000039,S01010634,9
S14000039,S01010635,15
S14000039,S01010636,21
S14000039,S01010637,31
S14000039,S01010638,24
S14000039,S01010639,72
S14000039,S01010640,136
S14000039,S01010641,67
S14000039,S01010642,50
S14000039,S01010643,23
S14000039,S01010644,42
S14000039,S01010645,14
S14000039,S01010646,23
S14000039,S01010647,17
S14000039,S01010648,21
S14000039,S01010649,34
S14000039,S01010650,64
S14000039,S01010651,11
S14000039,S01010652,14
S14000039,S01010653,19
S14000039,S01010654,18
S14000055,S01010655,31
S14000039,S01010658,30
S14000039,S01010659,24
S14000055,S01010660,20
S14000055,S01010661,59
S14000039,S01010662,25
S14000039,S01010664,27
S14000039,S01010665,81
S14000039,S01010666,39
S14000039,S01010667,56
S14000039,S01010668,85
S14000055,S01010669,32
S14000055,S01010670,40
S14000055,S01010671,36
S14000055,S01010672,49
S14000055,S01010673,33
S14000055,S01010674,39
S14000055,S01010675,29
S14000055,S01010676,44
S14000055,S01010677,36
S14000055,S01010678,30
S14000055,S01010679,45
S14000055,S01010680,44
S14000055,S01010681,49
S14000055,S01010682,39
S14000055,S01010683,75
S14000055,S01010684,41
S14000055,S01010685,28
S14000055,S01010686,42
S14000055,S01010687,43
S14000055,S01010688,55
S14000055,S01010689,30
S14000055,S01010690,35
S14000055,S01010691,49
S14000055,S01010692,29
S14000055,S01010694,27
S14000055,S01010696,58
S14000055,S01010697,39
S14000055,S01010698,40
S14000009,S01010699,26
S14000009,S01010700,17
S14000009,S01010701,34
S14000009,S01010702,27
S14000055,S01010703,20
S14000055,S01010704,17
S14000055,S01010705,31
S14000055,S01010706,21
S14000055,S01010707,41
S14000055,S01010708,18
S14000055,S01010709,15
S14000055,S01010710,8
S14000055,S01010711,27
S14000055,S01010712,29
S14000055,S01010713,15
S14000055,S01010714,48
S14000055,S01010715,26
S14000055,S01010716,128
S14000055,S01010717,17
S14000055,S01010718,27
S14000055,S01010719,21
S14000055,S01010720,37
S14000055,S01010721,25
S14000055,S01010722,41
S14000055,S01010723,25
S14000055,S01010724,34
S14000055,S01010725,45
S14000055,S01010726,47
S14000055,S01010727,17
S14000055,S01010728,13
S14000055,S01010729,24
S14000055,S01010730,19
S14000055,S01010731,49
S14000009,S01010732,9
S14000009,S01010733,13
S14000009,S01010734,28
S14000009,S01010735,8
S14000009,S01010736,8
S14000009,S01010737,53
S14000009,S01010738,11
S14000009,S01010739,29
S14000009,S01010740,9
S14000009,S01010741,28
S14000009,S01010742,28
S14000009,S01010743,9
S14000009,S01010744,37
S14000009,S01010745,91
S14000009,S01010746,49
S14000009,S01010747,23
S14000009,S01010748,30
S14000009,S01010749,25
S14000009,S01010750,28
S14000009,S01010751,22
S14000009,S01010752,53
S14000009,S01010753,28
S14000009,S01010754,41
S14000009,S01010755,35
S14000009,S01010756,30
S14000009,S01010757,28
S14000009,S01010758,48
S14000009,S01010759,22
S14000009,S01010760,70
S14000009,S01010761,21
S14000009,S01010762,27
S14000009,S01010763,23
S14000009,S01010764,34
S14000009,S01010765,44
S14000009,S01010766,36
S14000009,S01010767,28
S14000009,S01010768,38
S14000009,S01010769,16
S14000009,S01010770,36
S14000009,S01010771,44
S14000009,S01010772,36
S14000009,S01010773,21
S14000009,S01010774,34
S14000009,S01010775,25
S14000009,S01010776,14
S14000009,S01010777,18
S14000009,S01010778,10
S14000009,S01010779,21
S14000009,S01010780,18
S14000009,S01010781,56
S14000009,S01010782,85
S14000009,S01010783,11
S14000009,S01010784,16
S14000009,S01010785,14
S14000009,S01010786,20
S14000009,S01010787,29
S14000009,S01010788,36
S14000009,S01010789,17
S14000009,S01010790,15
S14000009,S01010791,20
S14000009,S01010792,21
S14000009,S01010793,21
S14000009,S01010794,20
S14000009,S01010795,37
S14000009,S01010796,26
S14000009,S01010797,23
S14000009,S01010798,33
S14000009,S01010799,101
S14000009,S01010800,22
S14000009,S01010801,17
S14000009,S01010802,30
S14000009,S01010803,23
S14000009,S01010804,27
S14000009,S01010805,29
S14000009,S01010806,37
S14000009,S01010807,19
S14000009,S01010808,17
S14000009,S01010809,20
S14000009,S01010810,19
S14000009,S01010811,49
S14000009,S01010812,30
S14000009,S01010813,28
S14000009,S01010814,35
S14000009,S01010815,27
S14000038,S01010816,32
S14000038,S01010817,52
S14000038,S01010818,60
S14000038,S01010819,42
S14000038,S01010820,35
S14000038,S01010821,28
S14000038,S01010822,40
S14000038,S01010823,21
S14000038,S01010824,14
S14000038,S01010825,25
S14000038,S01010826,27
S14000038,S01010827,16
S14000038,S01010828,20
S14000038,S01010829,30
S14000038,S01010830,19
S14000038,S01010831,10
S14000038,S01010832,31
S14000038,S01010833,27
S14000038,S01010834,25
S14000038,S01010835,21
S14000038,S01010836,20
S14000038,S01010837,19
S14000038,S01010838,25
S14000038,S01010839,22
S14000038,S01010840,11
S14000038,S01010841,11
S14000038,S01010842,37
S14000038,S01010843,20
S14000038,S01010844,17
S14000038,S01010845,15
S14000038,S01010846,16
S14000038,S01010847,11
S14000038,S01010848,21
S14000038,S01010849,21
S14000038,S01010850,19
S14000038,S01010851,19
S14000038,S01010852,21
S14000038,S01010853,36
S14000038,S01010854,21
S14000038,S01010855,9
S14000038,S01010856,24
S14000038,S01010857,21
S14000038,S01010858,25
S14000038,S01010859,19
S14000038,S01010860,15
S14000038,S01010861,14
S14000038,S01010862,32
S14000038,S01010863,24
S14000038,S01010864,10
S14000038,S01010865,39
S14000038,S01010866,29
S14000038,S01010867,26
S14000038,S01010868,32
S14000038,S01010869,26
S14000038,S01010870,28
S14000038,S01010871,29
S14000038,S01010872,28
S14000038,S01010873,51
S14000038,S01010874,22
S14000038,S01010875,15
S14000038,S01010876,12
S14000038,S01010877,23
S14000038,S01010878,26
S14000038,S01010879,23
S14000038,S01010880,7
S14000038,S01010881,13
S14000038,S01010882,18
S14000038,S01010883,24
S14000038,S01010884,22
S14000038,S01010885,34
S14000038,S01010886,14
S14000038,S01010887,17
S14000038,S01010888,24
S14000038,S01010889,11
S14000038,S01010890,24
S14000038,S01010891,130
S14000038,S01010892,62
S14000038,S01010893,30
S14000038,S01010894,252
S14000038,S01010895,22
S14000038,S01010896,20
S14000038,S01010897,27
S14000038,S01010898,18
S14000038,S01010899,14
S14000038,S01010900,19
S14000038,S01010901,17
S14000038,S01010902,32
S14000038,S01010903,40
S14000038,S01010904,19
S14000038,S01010905,57
S14000038,S01010906,40
S14000038,S01010907,11
S14000038,S01010908,16
S14000038,S01010909,25
S14000038,S01010910,20
S14000038,S01010911,40
S14000038,S01010912,24
S14000038,S01010913,19
S14000038,S01010914,20
S14000038,S01010915,9
S14000038,S01010916,26
S14000038,S01010917,35
S14000038,S01010918,27
S14000038,S01010919,17
S14000038,S01010920,36
S14000038,S01010921,13
S14000038,S01010922,23
S14000038,S01010923,15
S14000038,S01010924,7
S14000038,S01010925,16
S14000038,S01010926,18
S14000038,S01010927,11
S14000038,S01010928,15
S14000038,S01010929,16
S14000045,S01010930,58
S14000045,S01010931,48
S14000045,S01010932,31
S14000045,S01010933,48
S14000045,S01010934,27
S14000045,S01010935,22
S14000045,S01010936,88
S14000045,S01010937,16
S14000045,S01010938,30
S14000045,S01010939,16
S14000045,S01010940,18
S14000045,S01010941,18
S14000045,S01010942,21
S14000045,S01010943,18
S14000045,S01010944,22
S14000045,S01010945,16
S14000045,S01010946,26
S14000045,S01010947,15
S14000045,S01010948,8
S14000045,S01010949,26
S14000045,S01010950,26
S14000045,S01010951,12
S14000045,S01010952,7
S14000045,S01010953,15
S14000045,S01010954,11
S14000045,S01010955,51
S14000045,S01010956,92
S14000045,S01010957,22
S14000045,S01010958,13
S14000045,S01010959,18
S14000045,S01010960,50
S14000045,S01010961,15
S14000045,S01010962,28
S14000045,S01010963,59
S14000045,S01010964,15
S14000045,S01010965,12
S14000045,S01010966,20
S14000045,S01010967,14
S14000045,S01010968,24
S14000045,S01010969,34
S14000045,S01010970,46
S14000045,S01010971,40
S14000045,S01010972,8
S14000045,S01010973,5
S14000045,S01010974,23
S14000045,S01010975,18
S14000045,S01010976,15
S14000045,S01010977,20
S14000045,S01010978,27
S14000045,S01010979,19
S14000045,S01010980,86
S14000045,S01010981,30
S14000045,S01010982,50
S14000045,S01010983,28
S14000045,S01010984,24
S14000045,S01010985,11
S14000045,S01010986,11
S14000045,S01010987,15
S14000045,S01010988,10
S14000045,S01010989,16
S14000045,S01010990,29
S14000045,S01010991,84
S14000045,S01010992,13
S14000045,S01010993,23
S14000045,S01010994,36
S14000045,S01010995,15
S14000045,S01010996,30
S14000045,S01010997,25
S14000045,S01010998,50
S14000045,S01010999,164
S14000045,S01011000,94
S14000045,S01011001,21
S14000045,S01011002,21
S14000045,S01011003,17
S14000045,S01011004,9
S14000045,S01011005,24
S14000045,S01011006,55
S14000045,S01011007,15
S14000045,S01011008,29
S14000045,S01011009,10
S14000045,S01011010,66
S14000045,S01011011,30
S14000045,S01011012,15
S14000045,S01011013,29
S14000045,S01011014,12
S14000045,S01011015,6
S14000045,S01011016,28
S14000045,S01011017,74
S14000045,S01011018,30
S14000045,S01011019,77
S14000045,S01011020,37
S14000045,S01011021,31
S14000045,S01011022,17
S14000045,S01011023,46
S14000045,S01011024,29
S14000045,S01011025,14
S14000045,S01011026,10
S14000045,S01011027,49
S14000045,S01011028,39
S14000045,S01011029,21
S14000045,S01011030,23
S14000045,S01011031,64
S14000045,S01011032,22
S14000045,S01011033,12
S14000045,S01011034,32
S14000045,S01011035,16
S14000045,S01011036,23
S14000045,S01011037,42
S14000045,S01011038,27
S14000045,S01011039,23
S14000045,S01011040,16
S14000045,S01011041,22
S14000045,S01011042,28
S14000045,S01011043,25
S14000045,S01011044,25
S14000046,S01011045,82
S14000046,S01011046,102
S14000046,S01011047,127
S14000046,S01011048,43
S14000046,S01011049,27
S14000046,S01011050,55
S14000046,S01011051,71
S14000046,S01011052,64
S14000046,S01011053,30
S14000046,S01011054,43
S14000046,S01011055,129
S14000046,S01011056,156
S14000046,S01011057,87
S14000046,S01011058,149
S14000046,S01011059,129
S14000046,S01011060,103
S14000046,S01011061,53
S14000046,S01011062,96
S14000046,S01011063,52
S14000046,S01011064,83
S14000046,S01011065,168
S14000046,S01011066,59
S14000046,S01011067,58
S14000046,S01011068,66
S14000046,S01011069,51
S14000046,S01011070,45
S14000046,S01011071,134
S14000046,S01011072,174
S14000046,S01011073,92
S14000046,S01011074,34
S14000046,S01011075,18
S14000046,S01011076,80
S14000046,S01011077,17
S14000046,S01011078,100
S14000046,S01011079,105
S14000046,S01011080,85
S14000046,S01011081,44
S14000046,S01011082,29
S14000046,S01011083,69
S14000046,S01011084,64
S14000046,S01011085,36
S14000046,S01011086,21
S14000046,S01011087,14
S14000046,S01011088,37
S14000046,S01011089,15
S14000046,S01011090,170
S14000046,S01011091,30
S14000046,S01011092,22
S14000046,S01011093,98
S14000046,S01011094,49
S14000046,S01011095,66
S14000046,S01011096,59
S14000046,S01011097,58
S14000046,S01011098,31
S14000046,S01011099,39
S14000046,S01011100,30
S14000046,S01011101,38
S14000046,S01011102,64
S14000046,S01011103,42
S14000046,S01011104,59
S14000046,S01011105,45
S14000046,S01011106,21
S14000046,S01011107,14
S14000046,S01011108,30
S14000046,S01011109,47
S14000046,S01011110,21
S14000046,S01011111,31
S14000046,S01011112,27
S14000046,S01011113,34
S14000046,S01011114,19
S14000046,S01011115,39
S14000046,S01011116,27
S14000046,S01011117,61
S14000046,S01011118,47
S14000046,S01011119,24
S14000046,S01011120,51
S14000046,S01011121,180
S14000046,S01011122,32
S14000046,S01011123,59
S14000046,S01011124,11
S14000046,S01011125,16
S14000046,S01011126,20
S14000046,S01011127,7
S14000046,S01011128,33
S14000046,S01011129,35
S14000046,S01011130,32
S14000046,S01011131,52
S14000046,S01011132,41
S14000046,S01011133,16
S14000046,S01011134,47
S14000046,S01011135,21
S14000046,S01011136,25
S14000046,S01011137,11
S14000046,S01011138,9
S14000046,S01011139,19
S14000046,S01011140,10
S14000046,S01011141,9
S14000046,S01011142,87
S14000046,S01011143,53
S14000046,S01011144,32
S14000046,S01011145,68
S14000046,S01011146,37
S14000046,S01011147,65
S14000046,S01011148,39
S14000046,S01011149,31
S14000046,S01011150,39
S14000046,S01011151,39
S14000046,S01011152,44
S14000046,S01011153,140
S14000046,S01011154,89
S14000046,S01011155,67
S14000046,S01011156,18
S14000046,S01011157,26
S14000046,S01011158,30
S14000046,S01011159,39
S14000046,S01011160,39
S14000046,S01011161,30
S14000046,S01011162,17
S14000046,S01011163,21
S14000046,S01011164,30
S14000046,S01011165,26
S14000046,S01011166,23
S14000046,S01011167,43
S14000046,S01011168,58
S14000046,S01011169,24
S14000046,S01011170,57
S14000048,S01011171,40
S14000048,S01011172,37
S14000048,S01011173,24
S14000048,S01011174,27
S14000048,S01011175,18
S14000048,S01011176,38
S14000048,S01011177,59
S14000010,S01011178,71
S14000010,S01011179,15
S14000010,S01011180,22
S14000010,S01011181,56
S14000010,S01011183,27
S14000010,S01011184,48
S14000010,S01011185,19
S14000010,S01011186,23
S14000010,S01011187,17
S14000010,S01011188,23
S14000010,S01011189,22
S14000010,S01011190,24
S14000010,S01011191,16
S14000010,S01011192,12
S14000010,S01011193,9
S14000010,S01011194,11
S14000010,S01011195,11
S14000010,S01011196,21
S14000010,S01011197,13
S14000010,S01011198,16
S14000010,S01011199,38
S14000010,S01011200,15
S14000010,S01011201,13
S14000010,S01011202,20
S14000010,S01011203,13
S14000010,S01011204,18
S14000010,S01011205,10
S14000010,S01011206,14
S14000010,S01011207,19
S14000010,S01011208,21
S14000010,S01011209,17
S14000010,S01011210,18
S14000010,S01011211,12
S14000010,S01011212,5
S14000010,S01011213,19
S14000010,S01011214,13
S14000010,S01011215,22
S14000010,S01011216,14
S14000010,S01011217,25
S14000010,S01011218,28
S14000010,S01011219,19
S14000010,S01011220,31
S14000010,S01011221,27
S14000010,S01011222,22
S14000010,S01011223,19
S14000010,S01011224,16
S14000010,S01011225,42
S14000010,S01011226,29
S14000010,S01011227,149
S14000010,S01011228,34
S14000010,S01011229,25
S14000010,S01011230,15
S14000010,S01011231,12
S14000010,S01011232,111
S14000048,S01011234,22
S14000048,S01011235,12
S14000048,S01011236,20
S14000048,S01011237,17
S14000048,S01011238,18
S14000048,S01011239,35
S14000048,S01011240,148
S14000048,S01011241,33
S14000048,S01011242,21
S14000048,S01011243,52
S14000048,S01011244,23
S14000048,S01011245,32
S14000048,S01011246,39
S14000048,S01011247,23
S14000048,S01011248,19
S14000048,S01011249,14
S14000048,S01011250,30
S14000048,S01011251,36
S14000048,S01011252,17
S14000048,S01011253,22
S14000048,S01011254,14
S14000048,S01011255,10
S14000048,S01011256,9
S14000048,S01011257,11
S14000048,S01011258,24
S14000048,S01011259,24
S14000048,S01011260,18
S14000048,S01011261,27
S14000048,S01011262,15
S14000048,S01011263,29
S14000048,S01011264,16
