nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_W_score,original_decile,W_expanded_decile,UK_IMD_W_rank,UK_IMD_W_pop_decile,UK_IMD_W_pop_quintile
E,E01028368,3.455,3.5999999999999996,4.7,-0.13821826291203454,10,10,41577.0,10,5
S,S01008441,3.0467068615623125,1.0,1.0,-0.13943709093560297,10,10,41578.0,10,5
E,E01028820,3.223,4.0,2.6,-0.13973778438504247,10,10,41579.0,10,5
S,S01006613,3.6171043669577,1.0,2.0,-0.14064471563231296,10,10,41580.0,10,5
E,E01018295,3.22,4.0,2.6,-0.14324103393980936,10,10,41581.5,10,5
E,E01023815,3.22,2.7,2.6,-0.14324103393980936,10,10,41581.5,10,5
E,E01033244,3.206,3.0,2.5,-0.14676103452416767,10,10,41583.0,10,5
E,E01010768,3.203,2.1999999999999997,2.5,-0.150264284078935,10,10,41584.0,10,5
E,E01002254,3.323,2.3,3.5999999999999996,-0.15124777260501876,10,10,41585.0,10,5
E,E01021645,3.312,3.1,3.5000000000000004,-0.1512645236346124,10,10,41586.0,10,5
E,E01023276,3.267,4.3999999999999995,3.1,-0.15249927760456483,10,10,41587.0,10,5
S,S01006545,4.1792887956767135,3.0,3.0,-0.1535242022308747,10,10,41588.0,10,5
E,E01016661,3.342,2.6,3.8,-0.15471752010060502,10,10,41589.0,10,5
E,E01016623,3.309,3.1,3.5000000000000004,-0.15476777318937884,10,10,41590.0,10,5
E,E01019686,3.276,4.0,3.2,-0.15481802627815267,10,10,41591.0,10,5
E,E01031621,3.155,1.4000000000000001,2.1,-0.15500228760365653,10,10,41592.0,10,5
S,S01008447,3.6063700953468687,1.0,2.0,-0.15589952705018306,10,10,41593.0,10,5
E,E01020470,3.275,4.2,3.2,-0.15598577612974118,10,10,41594.0,10,5
E,E01014969,3.351,3.3000000000000003,3.9,-0.1570362687741893,10,10,41595.0,10,5
E,E01017881,3.274,4.3,3.2,-0.1571535259813306,10,10,41596.0,10,5
E,E01016548,3.23,3.0,2.8000000000000003,-0.15722053009969583,10,10,41597.0,10,5
E,E01030296,3.076,1.0999999999999999,1.4000000000000001,-0.15745504451397352,10,10,41598.0,10,5
S,S01008341,3.604424444928645,2.0,2.0,-0.15866455212977537,10,10,41599.0,10,5
E,E01013375,3.291,2.3,3.4000000000000004,-0.162958773180093,10,10,41600.0,10,5
E,E01023588,3.225,2.6,2.8000000000000003,-0.16305927935764064,10,10,41601.0,10,5
E,E01028670,3.181,3.2,2.4,-0.16312628347600544,10,10,41602.0,10,5
E,E01024800,3.093,1.4000000000000001,1.6,-0.1632602917127366,10,10,41603.0,10,5
S,S01008606,4.172179852077024,2.0,3.0,-0.1636269458473225,10,10,41604.0,10,5
E,E01028389,3.257,4.7,3.1,-0.16417677612045534,10,10,41605.0,10,5
E,E01018507,3.454,2.8000000000000003,4.9,-0.16504300743939915,10,10,41606.0,10,5
E,E01000813,3.255,2.9000000000000004,3.1,-0.16651227582363415,10,10,41607.0,10,5
E,E01013379,3.222,3.3000000000000003,2.8000000000000003,-0.16656252891240841,10,10,41608.0,10,5
S,S01010995,3.5975671246650367,2.0,2.0,-0.1684097058994758,10,10,41609.0,10,5
E,E01030810,3.032,2.3,1.0999999999999999,-0.17035054597022747,10,10,41610.0,10,5
E,E01021624,3.306,1.9,3.5999999999999996,-0.17109952008203422,10,10,41611.0,10,5
E,E01033495,3.185,2.8000000000000003,2.5,-0.17128378140753808,10,10,41612.0,10,5
E,E01003825,3.249,3.3000000000000003,3.1,-0.17351877493316792,10,10,41613.0,10,5
E,E01006103,3.257,2.6,3.2,-0.17700527345834516,10,10,41614.0,10,5
E,E01016387,3.136,2.4,2.1,-0.17718953478384858,10,10,41615.0,10,5
E,E01023673,3.255,2.8000000000000003,3.2,-0.17934077316152308,10,10,41616.0,10,5
E,E01023510,3.253,3.5999999999999996,3.2,-0.181676272864701,10,10,41617.0,10,5
E,E01028655,3.231,4.3,3.0,-0.18170977492388385,10,10,41618.0,10,5
E,E01030806,3.088,2.3,1.7000000000000002,-0.18192753830857034,10,10,41619.0,10,5
E,E01030888,3.339,3.3000000000000003,4.0,-0.18387776433114844,10,10,41620.0,10,5
S,S01008971,3.586236825644363,2.0,2.0,-0.18451155063890323,10,10,41621.0,10,5
E,E01018244,3.368,4.0,4.3,-0.18849851064872958,10,10,41622.0,10,5
E,E01014913,3.224,2.6,3.0,-0.18988402388500747,10,10,41623.0,10,5
E,E01017606,3.191,1.7999999999999998,2.7,-0.18993427697378173,10,10,41624.0,10,5
E,E01021580,3.201,2.1999999999999997,2.8000000000000003,-0.19108527579577883,10,10,41625.0,10,5
S,S01009931,4.150429064033464,3.0,3.0,-0.19453767568760005,10,10,41626.0,10,5
E,E01028695,3.226,2.6,3.1,-0.20037702151971803,10,10,41627.0,10,5
E,E01018475,3.18,1.7999999999999998,2.7,-0.2027795253412612,10,10,41628.0,10,5
E,E01018121,3.124,1.5,2.1999999999999997,-0.2040310303408066,10,10,41629.0,10,5
E,E01018392,3.354,2.1,4.3,-0.2048470085709777,10,10,41630.0,10,5
S,S01008824,4.14297202380254,3.0,3.0,-0.2051351103885657,10,10,41631.0,10,5
E,E01017765,3.001,1.3,1.0999999999999999,-0.20655079136948928,10,10,41632.0,10,5
E,E01022528,3.12,1.7999999999999998,2.1999999999999997,-0.20870202974716312,10,10,41633.0,10,5
E,E01010193,3.031,1.6,1.4000000000000001,-0.21000378783548235,10,10,41634.0,10,5
E,E01028698,3.315,3.4000000000000004,4.0,-0.21190376076928796,10,10,41635.0,10,5
S,S01013083,2.4239997051396647,0.0,0.0,-0.21256835859095968,10,10,41636.0,10,5
E,E01030407,3.104,2.0,2.1,-0.21455753003469935,10,10,41637.0,10,5
E,E01029747,3.333,3.1,4.2,-0.21654125811646008,10,10,41638.0,10,5
E,E01007961,3.211,2.1999999999999997,3.1,-0.21789326929355468,10,10,41639.0,10,5
E,E01017675,3.123,2.5,2.3,-0.21802727753028428,10,10,41640.0,10,5
E,E01029477,3.242,2.4,3.4000000000000004,-0.2201785159079579,10,10,41641.0,10,5
E,E01013797,3.187,3.8,2.9000000000000004,-0.2202622710559159,10,10,41642.0,10,5
S,S01013473,3.5606245734804416,1.0,2.0,-0.22090992874155058,10,10,41643.0,10,5
E,E01027716,3.086,0.8999999999999999,2.0,-0.22274853002541484,10,10,41644.0,10,5
E,E01017871,3.184,2.8000000000000003,2.9000000000000004,-0.22376552061068278,10,10,41645.0,10,5
E,E01000448,3.171,2.6,2.8000000000000003,-0.22611777134345212,10,10,41646.0,10,5
S,S01006831,3.554538537194578,3.0,2.0,-0.22955898656206264,10,10,41647.0,10,5
E,E01023452,3.124,2.8000000000000003,2.4,-0.22968802501658336,10,10,41648.0,10,5
E,E01016701,3.233,3.9,3.4000000000000004,-0.23068826457225988,10,10,41649.0,10,5
E,E01023715,3.2,3.2,3.1,-0.2307385176610337,10,10,41650.0,10,5
E,E01002959,3.101,2.0,2.1999999999999997,-0.2308892769273556,10,10,41651.0,10,5
S,S01007771,4.123485900548355,3.0,3.0,-0.2328274537803634,10,10,41652.0,10,5
E,E01023474,3.066,1.6,1.9,-0.23327502971930847,10,10,41653.0,10,5
E,E01016343,3.175,3.4000000000000004,2.9000000000000004,-0.23427526927498477,10,10,41654.0,10,5
E,E01014885,3.196,3.4000000000000004,3.1,-0.23540951706738955,10,10,41655.0,10,5
E,E01022395,3.116,4.3999999999999995,2.4,-0.23903002382929595,10,10,41656.0,10,5
E,E01019427,3.258,3.3000000000000003,3.6999999999999997,-0.23998001029619775,10,10,41657.0,10,5
E,E01032138,3.137,3.2,2.6,-0.24016427162170428,10,10,41658.0,10,5
E,E01018642,3.082,1.6,2.1,-0.24024802676965962,10,10,41659.0,10,5
S,S01011319,4.116605933840718,3.0,3.0,-0.24260479112482836,10,10,41660.0,10,5
S,S01008538,2.973630231870045,1.0,1.0,-0.24328859063905783,10,10,41661.0,10,5
E,E01021442,3.165,2.1,2.9000000000000004,-0.24595276779087527,10,10,41662.0,10,5
S,S01007132,4.110265442797034,2.0,3.0,-0.2516154626146858,10,10,41663.0,10,5
E,E01026815,3.028,3.2,1.7000000000000002,-0.2519925294039156,10,10,41664.0,10,5
S,S01010403,3.5379672347324997,3.0,2.0,-0.2531089863359095,10,10,41665.0,10,5
E,E01022146,3.158,2.4,2.9000000000000004,-0.25412701675199934,10,10,41666.0,10,5
S,S01008853,3.535973518915556,3.0,2.0,-0.2559423186672445,10,10,41667.0,10,5
S,S01007687,3.535366766653552,4.0,2.0,-0.25680459341394446,10,10,41668.0,10,5
S,S01006542,3.5341216437210616,1.0,2.0,-0.2585740768233302,10,10,41669.0,10,5
E,E01021228,3.242,3.2,3.6999999999999997,-0.2586640079216238,10,10,41670.0,10,5
E,E01029474,3.198,3.4000000000000004,3.3000000000000003,-0.2587310120399886,10,10,41671.0,10,5
E,E01018600,3.076,1.5,2.1999999999999997,-0.26008302321708276,10,10,41672.0,10,5
S,S01008965,3.532714675683093,2.0,2.0,-0.2605735634087569,10,10,41673.0,10,5
E,E01030891,3.251,2.6,3.8,-0.26098275659521253,10,10,41674.0,10,5
S,S01009732,3.5317221920893385,2.0,2.0,-0.26198401309802843,10,10,41675.0,10,5
E,E01022109,3.192,2.1999999999999997,3.3000000000000003,-0.26573751114952415,10,10,41676.0,10,5
E,E01002482,3.114,2.6,2.6,-0.2670225182082526,10,10,41677.0,10,5
E,E01030166,3.234,2.6,3.6999999999999997,-0.2680060067343364,10,10,41678.0,10,5
E,E01019393,3.179,3.0,3.2,-0.26808976188229394,10,10,41679.0,10,5
E,E01029759,3.299,3.4000000000000004,4.3,-0.26907325040837726,10,10,41680.0,10,5
E,E01011702,3.078,1.6,2.3,-0.27057602085179333,10,10,41681.0,10,5
E,E01008357,3.196,3.2,3.4000000000000004,-0.2738950090810546,10,10,41682.0,10,5
E,E01033334,3.152,3.4000000000000004,3.0,-0.2739620131994216,10,10,41683.0,10,5
S,S01006945,2.9514042342689586,2.0,1.0,-0.27487465574630565,10,10,41684.0,10,5
E,E01015398,3.171,3.0,3.2,-0.2774317606950065,10,10,41685.0,10,5
E,E01014897,3.138,2.5,2.9000000000000004,-0.2774820137837808,10,10,41686.0,10,5
E,E01021929,3.246,3.0,3.9,-0.27965000319104316,10,10,41687.0,10,5
E,E01028804,3.092,2.4,2.5,-0.2798845176053235,10,10,41688.0,10,5
E,E01014980,3.223,3.4000000000000004,3.6999999999999997,-0.2808512551018163,10,10,41689.0,10,5
E,E01029507,3.19,3.1,3.4000000000000004,-0.2809015081905901,10,10,41690.0,10,5
E,E01018490,3.331,2.4,4.7,-0.28301924450908267,10,10,41691.0,10,5
E,E01030961,3.254,3.9,4.0,-0.2831365017162213,10,10,41692.0,10,5
E,E01019833,3.207,3.1,3.5999999999999996,-0.2867067553893543,10,10,41693.0,10,5
S,S01008515,2.94233372855354,2.0,1.0,-0.2877650370567436,10,10,41694.0,10,5
E,E01016693,3.019,2.1999999999999997,1.9,-0.2881592727439952,10,10,41695.0,10,5
E,E01024443,3.095,3.3000000000000003,2.6,-0.2892097653884451,10,10,41696.0,10,5
E,E01002390,3.16,1.6,3.2,-0.29027700906248644,10,10,41697.0,10,5
E,E01005932,3.269,3.9,4.2,-0.2912772486181616,10,10,41698.0,10,5
E,E01021600,3.038,2.9000000000000004,2.1,-0.2916290202395795,10,10,41699.0,10,5
E,E01004106,3.091,1.9,2.6,-0.2938807647948014,10,10,41700.0,10,5
E,E01028613,3.078,3.5000000000000004,2.5,-0.29623301552757075,10,10,41701.0,10,5
E,E01026362,3.196,2.7,3.5999999999999996,-0.29955200375683333,10,10,41702.0,10,5
E,E01028199,3.183,2.1999999999999997,3.5000000000000004,-0.3019042544896049,10,10,41703.0,10,5
S,S01008537,3.5026529892055405,0.0,2.0,-0.3032951727311315,10,10,41704.0,10,5
E,E01025885,3.137,2.9000000000000004,3.1,-0.30430675831114673,10,10,41705.0,10,5
E,E01024748,3.082,2.0,2.6,-0.30439051345910384,10,10,41706.5,10,5
E,E01023825,3.082,3.9,2.6,-0.30439051345910384,10,10,41706.5,10,5
E,E01018370,3.125,3.1,3.0,-0.3054912591923271,10,10,41708.0,10,5
E,E01028599,3.123,4.7,3.0,-0.30782675889550504,10,10,41709.0,10,5
S,S01006543,3.4991362442436977,2.0,2.0,-0.3082929297418189,10,10,41710.0,10,5
E,E01024046,3.133,3.4000000000000004,3.1,-0.3089777577175026,10,10,41711.0,10,5
E,E01016638,3.055,2.1999999999999997,2.4,-0.31026276477623016,10,10,41712.0,10,5
S,S01008321,3.497545828338641,3.0,2.0,-0.3105531198681002,10,10,41713.0,10,5
E,E01031124,3.219,2.7,3.9,-0.31117924918395,10,10,41714.0,10,5
E,E01024950,3.208,2.4,3.8,-0.31119600021354277,10,10,41715.0,10,5
E,E01030689,3.076,3.1,2.6,-0.31139701256863805,10,10,41716.0,10,5
E,E01030342,2.954,2.4,1.5,-0.31274902374573066,10,10,41717.0,10,5
S,S01013087,2.3534009895015755,1.0,0.0,-0.3128984166003139,10,10,41718.0,10,5
S,S01012852,4.060141227879824,3.0,3.0,-0.3228485628894413,10,10,41719.0,10,5
E,E01022367,3.11,3.4000000000000004,3.0,-0.32300750696616376,10,10,41720.0,10,5
E,E01033254,2.967,3.9,1.7000000000000002,-0.3232252703508497,10,10,41721.0,10,5
E,E01016563,3.109,2.5,3.0,-0.3241752568177523,10,10,41722.0,10,5
S,S01009319,4.058930968772016,3.0,3.0,-0.3245685002196792,10,10,41723.0,10,5
S,S01010289,3.487522316922009,1.0,2.0,-0.32479784759152563,10,10,41724.0,10,5
E,E01028709,3.075,3.5999999999999996,2.7,-0.3253932597581155,10,10,41725.0,10,5
E,E01016183,3.031,2.7,2.3,-0.32546026387647986,10,10,41726.0,10,5
E,E01028734,3.116,3.5000000000000004,3.1,-0.32882950519451626,10,10,41727.0,10,5
E,E01029709,3.312,3.4000000000000004,4.9,-0.33086348636505036,10,10,41728.0,10,5
S,S01006550,3.4832522734058298,1.0,2.0,-0.33086614089981903,10,10,41729.0,10,5
S,S01013439,3.48198104426566,1.0,2.0,-0.33267272466304565,10,10,41730.0,10,5
E,E01022114,3.232,2.1,4.2,-0.3344839931269572,10,10,41731.0,10,5
E,E01025772,3.143,3.5000000000000004,3.4000000000000004,-0.335785751215278,10,10,41732.0,10,5
S,S01006842,4.051001046153714,2.0,3.0,-0.33583796297283186,10,10,41733.0,10,5
E,E01028136,3.086,2.3,2.9000000000000004,-0.33820500606641346,10,10,41734.0,10,5
E,E01010187,2.899,1.0,1.2,-0.3384897735694643,10,10,41735.0,10,5
E,E01003822,2.997,1.5,2.1,-0.339506764154732,10,10,41736.0,10,5
E,E01018658,3.051,2.0,2.6,-0.3405907588583652,10,10,41737.0,10,5
S,S01008385,3.4753876230924083,2.0,2.0,-0.342042843125024,10,10,41738.0,10,5
E,E01007254,2.982,2.5,2.0,-0.3441945145906795,10,10,41739.0,10,5
E,E01016318,3.168,3.8,3.6999999999999997,-0.34507749693921586,10,10,41740.0,10,5
E,E01022928,3.123,3.2,3.3000000000000003,-0.34631225090917095,10,10,41741.0,10,5
E,E01018438,3.112,2.9000000000000004,3.2,-0.3463290019387628,10,10,41742.0,10,5
E,E01023803,2.968,2.1,1.9,-0.3477145151750387,10,10,41743.0,10,5
E,E01032626,3.219,3.2,4.2,-0.3496647411976168,10,10,41744.0,10,5
S,S01008329,3.468546410095532,2.0,2.0,-0.35176510635073943,10,10,41745.0,10,5
S,S01007761,4.03886136170206,3.0,3.0,-0.3530900508364896,10,10,41746.0,10,5
E,E01012298,3.062,1.9,2.8000000000000003,-0.3534025051666623,10,10,41747.0,10,5
S,S01008831,4.03854224568105,2.0,3.0,-0.35354355666319304,10,10,41748.0,10,5
E,E01030468,2.808,1.5,0.5,-0.35495552869885105,10,10,41749.0,10,5
E,E01021653,3.082,2.7,3.0,-0.35570450281065824,10,10,41750.0,10,5
E,E01030799,2.992,1.6,2.1999999999999997,-0.3581740107505662,10,10,41751.0,10,5
E,E01017629,2.969,1.4000000000000001,2.0,-0.359375262661338,10,10,41752.0,10,5
S,S01008588,3.463096140105274,2.0,2.0,-0.3595106566677233,10,10,41753.0,10,5
S,S01008871,2.891679859005289,2.0,1.0,-0.3597508462069656,10,10,41754.0,10,5
E,E01029662,3.217,2.9000000000000004,4.3,-0.3648287382386828,10,10,41755.0,10,5
E,E01030870,3.095,1.9,3.2,-0.3661807494157774,10,10,41756.0,10,5
E,E01022663,3.127,2.4,3.5000000000000004,-0.36729824617859386,10,10,41757.0,10,5
E,E01032828,2.894,1.7999999999999998,1.4000000000000001,-0.3699855175031872,10,10,41758.0,10,5
E,E01014979,3.047,3.6999999999999997,2.8000000000000003,-0.3709187529404985,10,10,41759.0,10,5
E,E01027624,3.189,3.5999999999999996,4.1000000000000005,-0.3718687394074003,10,10,41760.0,10,5
E,E01028740,3.011,2.9000000000000004,2.5,-0.3744722555840392,10,10,41761.0,10,5
E,E01017930,3.043,2.1,2.8000000000000003,-0.37558975234685477,10,10,41762.0,10,5
E,E01028218,3.174,3.1,4.0,-0.3765564898433489,10,10,41763.0,10,5
E,E01016672,3.042,3.5999999999999996,2.8000000000000003,-0.37675750219844417,10,10,41764.0,10,5
S,S01008123,2.8796899139357803,2.0,1.0,-0.37679013471923084,10,10,41765.0,10,5
E,E01017815,2.998,3.3000000000000003,2.4,-0.3768245063168081,10,10,41766.0,10,5
E,E01026813,3.073,2.1999999999999997,3.1,-0.3790427488128474,10,10,41767.0,10,5
E,E01025787,3.116,4.2,3.5000000000000004,-0.3801434945460729,10,10,41768.0,10,5
E,E01031627,3.005,3.1,2.5,-0.38147875469357384,10,10,41769.5,10,5
E,E01023471,3.005,2.4,2.5,-0.38147875469357384,10,10,41769.5,10,5
E,E01023657,3.036,2.4,2.8000000000000003,-0.38376400130797794,10,10,41771.0,10,5
E,E01030437,3.178,3.8,4.1000000000000005,-0.3847139877748802,10,10,41772.0,10,5
E,E01028953,3.079,3.9,3.2,-0.38486474704120255,10,10,41773.0,10,5
E,E01030923,3.035,2.4,2.8000000000000003,-0.38493175115956735,10,10,41774.0,10,5
S,S01008517,3.4444891411603824,3.0,2.0,-0.3859536488191808,10,10,41775.0,10,5
S,S01008886,2.871977097295557,1.0,1.0,-0.3877510613300772,10,10,41776.0,10,5
E,E01030307,2.922,2.0,1.7999999999999998,-0.38860251101024734,10,10,41777.0,10,5
E,E01018239,3.074,3.9,3.2,-0.3907034962991478,10,10,41778.0,10,5
E,E01014460,3.091,2.7,3.4000000000000004,-0.3965087434979093,10,10,41779.0,10,5
E,E01021459,3.067,2.3,3.2,-0.398877745260271,10,10,41780.0,10,5
E,E01018272,2.985,3.4000000000000004,2.5,-0.4048337517253562,10,10,41781.0,10,5
E,E01008497,3.083,2.0,3.4000000000000004,-0.4058507423106228,10,10,41782.0,10,5
S,S01006936,4.001691558599475,4.0,3.0,-0.4059132285355842,10,10,41783.0,10,5
E,E01022868,3.017,2.1,2.8000000000000003,-0.4059512484881709,10,10,41784.0,10,5
E,E01014453,3.192,2.5,4.3999999999999995,-0.40685098186629887,10,10,41785.0,10,5
E,E01022426,3.093,2.7,3.5000000000000004,-0.4070017411326221,10,10,41786.0,10,5
E,E01027270,2.85,2.0,1.3,-0.4085380136352188,10,10,41787.0,10,5
E,E01030367,3.056,3.4000000000000004,3.2,-0.4117229936277518,10,10,41788.0,10,5
S,S01007766,3.426078475394111,2.0,2.0,-0.4121176257077952,10,10,41789.0,10,5
E,E01000766,3.044,2.1,3.1,-0.41290749450893127,10,10,41790.0,10,5
E,E01030945,3.0,2.9000000000000004,2.7,-0.41297449862729696,10,10,41791.0,10,5
E,E01022170,2.954,2.1,2.3,-0.4153770024488397,10,10,41792.0,10,5
E,E01029511,3.106,2.7,3.6999999999999997,-0.41747798773774036,10,10,41793.0,10,5
E,E01028774,2.904,2.4,1.9,-0.42245050567674025,10,10,41794.0,10,5
S,S01007392,3.9895096366629055,3.0,3.0,-0.42322534141915114,10,10,41795.0,10,5
S,S01011139,2.8461894328767,2.0,1.0,-0.4243987233121007,10,10,41796.0,10,5
S,S01008833,3.988302268520676,5.0,3.0,-0.4249411703071653,10,10,41797.0,10,5
E,E01014182,2.987,2.9000000000000004,2.7,-0.42815524669795524,10,10,41798.0,10,5
E,E01025707,2.94,3.4000000000000004,2.3,-0.43172550037108737,10,10,41799.0,10,5
E,E01008549,3.068,3.3000000000000003,3.5000000000000004,-0.43619548742234837,10,10,41800.0,10,5
E,E01018678,3.121,2.7,4.0,-0.43844723197756963,10,10,41801.0,10,5
E,E01005930,2.934,1.4000000000000001,2.3,-0.4387319994806216,10,10,41802.0,10,5
E,E01005924,2.921,1.4000000000000001,2.1999999999999997,-0.44108425021339137,10,10,41803.0,10,5
E,E01020374,3.118,3.3000000000000003,4.0,-0.44195048153233607,10,10,41804.0,10,5
E,E01024463,2.852,1.0999999999999999,1.6,-0.4446880059457067,10,10,41805.0,10,5
S,S01013094,3.40293437446328,1.0,2.0,-0.44500843636883003,10,10,41806.0,10,5
E,E01023501,2.972,3.6999999999999997,2.7,-0.4456714944717919,10,10,41807.0,10,5
E,E01028089,3.103,1.7000000000000002,3.9,-0.4466382319682838,10,10,41808.0,10,5
S,S01008051,3.4013057273217457,2.0,2.0,-0.44732295810920486,10,10,41809.0,10,5
S,S01010574,3.4012044125062237,3.0,2.0,-0.4474669397840365,10,10,41810.0,10,5
E,E01028625,2.89,2.8000000000000003,2.0,-0.45162750093687554,10,10,41811.0,10,5
E,E01031305,3.063,1.7999999999999998,3.5999999999999996,-0.4548627340181808,10,10,41812.0,10,5
E,E01025711,3.014,2.9000000000000004,3.2,-0.4607684873944935,10,10,41813.0,10,5
E,E01024337,3.024,2.1,3.3000000000000003,-0.46191948621649015,10,10,41814.0,10,5
E,E01028465,2.968,3.1,2.8000000000000003,-0.4631709912160362,10,10,41815.0,10,5
E,E01022417,3.084,3.5999999999999996,3.9,-0.4688254791484754,10,10,41816.0,10,5
E,E01029674,3.006,2.3,3.2,-0.4701104862072061,10,10,41817.0,10,5
E,E01028608,2.978,4.0,3.0,-0.4771504873759227,10,10,41818.0,10,5
E,E01031699,2.867,2.7,2.0,-0.47848574752342476,10,10,41819.0,10,5
E,E01031228,2.954,2.7,2.8000000000000003,-0.479519489138283,10,10,41820.0,10,5
E,E01023453,2.786,2.1999999999999997,1.3,-0.4832740041369204,10,10,41821.0,10,5
S,S01009172,3.946694002272477,2.0,3.0,-0.4840719877536266,10,10,41822.0,10,5
E,E01023457,3.027,3.3000000000000003,3.5000000000000004,-0.4840732313375016,10,10,41823.0,10,5
E,E01005812,2.84,2.0,1.7999999999999998,-0.48435799884055264,10,10,41824.0,10,5
S,S01008513,2.8003827621846247,1.0,1.0,-0.489496025525228,10,10,41825.0,10,5
E,E01023188,2.989,3.4000000000000004,3.2,-0.48996223368422065,10,10,41826.0,10,5
S,S01011377,3.9396047186592247,2.0,3.0,-0.49414679194423705,10,10,41827.0,10,5
E,E01012970,3.128,4.0,4.5,-0.49441546970588934,10,10,41828.0,10,5
E,E01028616,2.93,3.5000000000000004,2.7,-0.4947169882385327,10,10,41829.0,10,5
E,E01031763,2.875,1.4000000000000001,2.1999999999999997,-0.4948007433864894,10,10,41830.0,10,5
E,E01027598,3.115,2.9000000000000004,4.3999999999999995,-0.49676772043865913,10,10,41831.0,10,5
E,E01023714,2.73,0.5,0.8999999999999999,-0.49735400647435424,10,10,41832.0,10,5
E,E01017864,2.916,1.7000000000000002,2.6,-0.4982369888228919,10,10,41833.0,10,5
E,E01023647,3.079,3.2,4.1000000000000005,-0.5003212230821985,10,10,41834.0,10,5
E,E01016633,2.815,1.5,1.7000000000000002,-0.5007232477923911,10,10,41835.0,10,5
E,E01016562,2.913,2.6,2.6,-0.5017402383776597,10,10,41836.0,10,5
E,E01006082,2.88,1.7999999999999998,2.3,-0.5017904914664326,10,10,41837.0,10,5
S,S01006962,3.933997967159412,2.0,3.0,-0.5021147230621912,10,10,41838.0,10,5
E,E01023614,2.868,2.0,2.1999999999999997,-0.5029749923476134,10,10,41839.0,10,5
E,E01021918,3.12,3.4000000000000004,4.5,-0.5037574685186019,10,10,41840.0,10,5
E,E01033496,2.889,1.6,2.4,-0.5041092401400191,10,10,41841.0,10,5
S,S01008378,3.358029810856812,2.0,2.0,-0.5088237257944497,10,10,41842.0,10,5
E,E01022746,3.059,3.3000000000000003,4.0,-0.5108477227760932,10,10,41843.0,10,5
E,E01023822,2.814,2.7,1.7999999999999998,-0.5147194949818688,10,10,41844.0,10,5
E,E01015563,2.886,2.4,2.5,-0.5204409870326754,10,10,41845.0,10,5
E,E01024348,2.915,2.6,2.8000000000000003,-0.5250617333502574,10,10,41846.0,10,5
E,E01019905,3.067,2.8000000000000003,4.2,-0.5271627186391568,10,10,41847.0,10,5
S,S01010400,3.3449160067500934,2.0,2.0,-0.5274601657758102,10,10,41848.0,10,5
E,E01013374,2.965,1.4000000000000001,3.3000000000000003,-0.5308167274602473,10,10,41849.0,10,5
E,E01030129,2.939,2.1,3.1,-0.5355212289257851,10,10,41850.0,10,5
S,S01008642,2.7668775254062554,2.0,1.0,-0.5371113726205413,10,10,41851.0,10,5
S,S01008408,3.3374947316979178,3.0,2.0,-0.5380067734549796,10,10,41852.0,10,5
E,E01018258,2.913,3.5000000000000004,2.9000000000000004,-0.5402257303913256,10,10,41853.0,10,5
